Time(ms),MotorCurrent,Position,Velocity,Acceleration
12185,108.000000,0,-1006.542526,-1004359.441320
12187,42.000000,2,990.589401,989168.859393
12207,61.000000,0,0.000000,56919.731794
12209,228.000000,0,0.000000,0.000000
12210,247.000000,2,1427.551749,1018951.997681
12212,165.000000,2,0.000000,-707759.915097
12214,71.000000,0,-1156.737999,-669021.398984
12216,20.000000,1,501.504514,831616.104505
12218,1.000000,3,1043.841336,283056.796752
12220,252.000000,1,-1044.932079,-1091313.174259
12222,178.000000,2,492.610837,757410.303869
12224,228.000000,1,-501.002004,-497802.024773
12226,147.000000,3,1001.502253,752380.699744
12246,233.000000,0,0.000000,82522.004492
12247,85.000000,2,1184.834123,701915.949777
12249,85.000000,1,-510.204082,-864815.410641
12251,102.000000,1,0.000000,267122.555829
12253,124.000000,1,0.000000,0.000000
12254,147.000000,2,723.589001,523581.043015
12256,202.000000,0,-997.506234,-858401.613896
12258,106.000000,1,503.271263,755298.187028
12260,147.000000,0,-498.504487,-499389.705758
12262,53.000000,2,997.008973,745520.169303
12264,68.000000,0,-1008.064516,-1010621.718352
12284,90.000000,1,-223.526125,-150743.162091
12286,71.000000,0,-521.648409,-155515.015314
12288,98.000000,0,0.000000,265200.004561
12290,120.000000,2,1190.476190,708616.780045
12292,201.000000,0,-988.142292,-1076392.531110
12294,95.000000,2,991.571641,981514.096947
12296,110.000000,0,-1038.421599,-1053994.413406
12298,7.000000,0,0.000000,510531.759670
12299,142.000000,2,1239.925604,768707.752302
12301,254.000000,0,-985.221675,-1096131.664700
12303,117.000000,1,500.000000,742610.837438
12323,246.000000,2,111.172874,35010.843412
12325,132.000000,2,0.000000,-55809.675612
12327,1.000000,2,0.000000,0.000000
12328,1.000000,1,-789.889415,-623925.288690
12330,253.000000,1,0.000000,415075.888325
12332,16.000000,1,0.000000,0.000000
12333,5.000000,2,738.007380,544654.893043
12335,2.000000,4,1049.868766,163706.764478
12337,284.000000,1,-1564.945227,-1364013.559375
12339,181.000000,2,492.610837,1013574.415939
12341,281.000000,0,-999.500250,-745682.702306
12364,161.000000,4,97.252614,-44537.739474
12365,247.000000,1,-1535.312180,-835498.870935
12368,107.000000,1,0.000000,760808.810775
12369,2.000000,2,597.014925,356426.821118
12371,303.000000,0,-1040.582726,-852027.914516
12373,169.000000,2,991.571641,1007513.320465
12375,300.000000,0,-992.063492,-983945.998569
12377,116.000000,2,1032.524522,1045218.386433
12379,236.000000,0,-975.609756,-979577.696856
12381,105.000000,2,991.080278,974573.852131
12383,193.000000,1,-508.646999,-762831.778477
12406,64.000000,1,0.000000,0.000000
12407,77.000000,2,741.289844,549510.633306
12409,193.000000,1,-503.778338,-627238.378771
12411,20.000000,1,0.000000,250760.745411
12413,116.000000,1,0.000000,0.000000
12414,135.000000,2,723.065799,522824.149666
12416,275.000000,0,-1008.064516,-872545.521732
12418,90.000000,2,1014.713343,1026269.842521
12420,210.000000,1,-507.099391,-771710.311846
12422,7.000000,2,502.260171,506961.106102
12424,16.000000,2,0.000000,-268158.126411
12443,279.000000,0,0.000000,66125.580876
12445,125.000000,2,1176.470588,692041.522491
12447,2.000000,3,507.872016,-339562.504816
12449,324.000000,1,-1046.025105,-812707.699192
12451,101.000000,2,504.032258,781278.912635
12453,293.000000,0,-1012.145749,-767296.562273
12455,74.000000,2,990.099010,991210.276678
12457,235.000000,0,-1023.541453,-1030522.243260
12459,24.000000,2,985.707245,990265.499447
12461,164.000000,0,-1017.293998,-1018820.571167
12463,53.000000,2,981.354269,980691.004346
12482,128.000000,28,1595.259799,148524.019372
12484,340.000000,31,1488.095238,-53157.024483
12486,98.000000,35,1993.024415,251584.044073
12488,308.000000,38,1522.842640,-238670.951754
12490,58.000000,42,2004.008016,241064.817855
12492,286.000000,45,1514.386673,-247158.678766
12494,20.000000,48,1480.019734,-16954.583030
12496,161.000000,51,1578.116781,51602.865358
12498,127.000000,54,1522.070015,-28435.700366
12500,3.000000,57,1515.151515,-3494.191954
12502,374.000000,60,1588.983051,39105.686280
12522,68.000000,92,1638.788427,6377.002137
12524,251.000000,96,2046.035806,208310.679726
12526,21.000000,99,1509.813790,-269865.131351
12528,172.000000,103,2025.316456,261014.008133
12530,99.000000,106,1494.768311,-264348.851412
12532,66.000000,110,2012.072435,260213.341899
12534,229.000000,113,1505.268440,-254292.019603
12536,1.000000,116,1500.750375,-2260.162257
12538,323.000000,119,1612.036539,59799.121068
12540,64.000000,122,1497.753370,-57056.000774
12542,275.000000,125,1534.526854,18809.966381
12558,314.000000,156,1926.384589,27013.571217
12560,65.000000,159,1520.527116,-205705.764246
12562,212.000000,163,2052.334531,272861.680073
12564,43.000000,168,2515.090543,232774.654291
12566,140.000000,172,1993.024415,-260122.635132
12568,63.000000,176,1979.218209,-6831.373450
12570,15.000000,180,2042.900919,32524.366955
12572,367.000000,184,2077.922078,18192.809671
12574,123.000000,188,2016.129032,-31145.688339
12576,303.000000,192,2001.000500,-7568.050029
12578,80.000000,196,2044.989775,22489.404295
12598,263.000000,237,2122.786437,31162.572459
12600,96.000000,243,2977.667494,424258.589223
12602,225.000000,248,2488.800398,-243338.524434
12604,61.000000,252,2025.316456,-234675.413930
12606,168.000000,257,2502.502503,238831.855258
12608,23.000000,263,2957.121735,224060.735506
12610,95.000000,268,2492.522433,-231604.836562
12612,97.000000,272,2054.442732,-225002.414121
12614,2.000000,278,3004.506760,475745.632314
12616,286.000000,285,3619.441572,317960.088796
12636,129.000000,68,3379.688625,7678746.545931
12638,79.000000,87,9026.128266,2682394.128563
12640,201.000000,112,11870.845204,1350767.776897
12642,171.000000,157,20233.812950,3760327.223679
12644,211.000000,198,18885.306310,-621145.388846
12646,2.000000,10,-89099.526066,-51177645.676212
12648,233.000000,2,-4020.100503,42753480.182833
12650,189.000000,-4,-2958.579882,523432.258805
12652,282.000000,-1,1477.104874,2183990.524915
12654,197.000000,9,4835.589942,1624025.661280
12674,109.000000,1,-840.618695,-238097.013898
12676,2.000000,5,1984.126984,1401163.531491
12678,263.000000,0,-2532.928065,-2288275.100795
12680,197.000000,3,1467.710372,1957259.509131
12682,294.000000,1,-980.872977,-1200874.619308
12684,190.000000,2,496.770989,734050.653514
12686,242.000000,1,-514.668039,-520555.341065
12688,137.000000,2,499.251123,506200.280794
12690,206.000000,2,0.000000,-249127.307043
12692,88.000000,3,577.367206,333352.890036
12694,1.000000,4,506.072874,-36080.127049
12714,156.000000,1,0.000000,90069.330867
12716,107.000000,2,592.066311,350542.517127
12718,139.000000,0,-1007.049345,-805194.187737
12720,73.000000,2,986.679822,983586.170605
12722,81.000000,0,-1006.036217,-1002372.253371
12724,11.000000,1,499.500500,752016.342060
12726,2.000000,1,0.000000,-256417.094199
12727,156.000000,0,-616.903146,-380569.491799
12729,70.000000,1,501.504514,560886.489341
12731,29.000000,0,-519.210800,-529966.413876
12733,121.000000,1,511.508951,527222.379024
12753,2.000000,1,-112.201964,-62564.431451
12755,272.000000,0,-531.349628,-222713.955643
12757,185.000000,2,1000.000000,765674.814028
12759,199.000000,1,-526.315789,-803324.099723
12761,112.000000,3,1002.004008,765691.281307
12763,141.000000,0,-1500.750375,-1252003.193198
12765,81.000000,2,977.517107,1211274.429001
12767,100.000000,0,-1000.500250,-989503.430052
12769,35.000000,2,1029.336078,1044691.882838
12771,2.000000,3,507.099391,-264825.906059
12773,266.000000,2,-523.012552,-538761.476873
12792,207.000000,3,0.000000,-27937.367662
12794,135.000000,1,-1173.708920,-688796.314664
12796,55.000000,1,0.000000,582196.885014
12798,188.000000,3,1218.026797,741794.638605
12800,249.000000,1,-993.541977,-1098643.206030
12802,158.000000,1,0.000000,493317.764225
12803,30.000000,0,-581.733566,-338413.941842
12805,119.000000,2,1023.541453,821532.763283
12807,2.000000,4,981.354269,-20700.286819
12809,282.000000,2,-1054.852321,-1073948.623189
12811,188.000000,3,490.918017,758846.508280
12831,224.000000,1,56.605910,88368.586566
12833,111.000000,3,1020.929045,492252.749247
12835,142.000000,0,-1494.768311,-1253461.562702
12837,84.000000,2,974.184121,1202607.126990
12839,112.000000,0,-1005.025126,-994577.510767
12841,19.000000,1,500.250125,753014.132412
12843,2.000000,3,1035.196687,276887.454611
12845,290.000000,1,-1036.806636,-1074133.397062
12847,192.000000,4,1509.813790,1281640.878307
12849,252.000000,2,-986.193294,-1230772.723628
12851,181.000000,4,988.142292,975462.246233
12871,257.000000,1,0.000000,83554.176305
12873,77.000000,2,585.480094,342786.940092
12875,73.000000,0,-1011.633789,-807847.183736
12877,9.000000,2,991.080278,992425.206180
12878,1.000000,4,1059.322034,36144.998091
12880,261.000000,1,-1573.151547,-1380426.628647
12882,182.000000,3,977.039570,1245818.816334
12884,246.000000,2,-493.827160,-726353.941035
12886,174.000000,3,491.159136,483785.017708
12888,228.000000,0,-1497.753370,-992966.802549
12890,156.000000,2,982.318271,1218109.843352
12910,196.000000,0,-112.987967,-6383.140319
12912,101.000000,1,511.247444,319138.757947
12914,114.000000,0,-504.286435,-512119.958879
12916,38.000000,2,996.015936,747162.535334
12918,22.000000,0,-1008.064516,-1010121.195758
12920,35.000000,3,1485.884101,1235239.533021
12922,1.000000,3,0.000000,-756175.115033
12924,134.000000,0,-1852.995676,-1144530.992182
12926,80.000000,1,489.955904,1147942.959487
12928,38.000000,0,-517.330574,-521100.092191
12930,59.000000,1,503.524673,514025.804102
12949,2.000000,4,56.056954,-54499.729867
12951,274.000000,2,-1069.518717,-601912.123231
12953,179.000000,3,497.265042,779106.792066
12955,241.000000,2,-497.760080,-495283.783927
12957,150.000000,3,504.032258,504935.654086
12959,171.000000,1,-1030.396703,-790535.270889
12961,90.000000,3,997.008973,1010670.825429
12963,74.000000,0,-1547.987616,-1313207.734355
12965,6.000000,2,994.035785,1263431.114010
12967,1.000000,3,523.286238,-246336.759663
12969,261.000000,2,-524.383849,-549381.272443
12989,2.000000,3,-55.735147,-58371.797327
12991,277.000000,2,-533.902830,-255295.079072
12993,163.000000,6,2024.291498,1294632.756913
12995,263.000000,11,2433.090024,198928.723287
12997,157.000000,15,1977.261493,-225323.050667
12999,233.000000,20,2506.265664,265164.998159
13001,126.000000,26,2970.297030,229718.497793
13003,201.000000,30,1992.031873,-487183.843224
13005,91.000000,35,2487.562189,246532.495793
13007,149.000000,39,1987.083954,-248623.067440
13009,48.000000,2,-18380.526577,-10118038.018651
13029,212.000000,0,0.000000,54205.448406
13031,132.000000,1,590.667454,348888.041479
13033,188.000000,2,506.585613,-42594.651092
13035,287.000000,1,-505.561173,-511702.116214
13037,153.000000,1,0.000000,257021.440214
13038,165.000000,1,0.000000,0.000000
13040,193.000000,0,-718.390805,-516085.348131
13042,54.000000,0,0.000000,365035.977946
13043,157.000000,0,0.000000,0.000000
13045,178.000000,-1,-725.163162,-525861.611103
13047,273.000000,-1,0.000000,364220.573436
13049,24.000000,-1,0.000000,0.000000
13068,44.000000,1,168.605631,50740.179960
13070,37.000000,0,-513.610683,-350393.587329
13072,120.000000,1,506.329114,516425.213684
13074,1.000000,2,499.750125,-3287.850568
13076,251.000000,1,-544.365814,-568381.022735
13078,146.000000,3,987.654321,756553.152995
13080,231.000000,1,-997.506234,-990105.015163
13082,93.000000,1,0.000000,502269.000208
13083,2.000000,2,591.715976,350127.796646
13085,292.000000,1,-526.870390,-589350.034887
13087,146.000000,2,502.260171,516891.291136
13107,268.000000,1,0.000000,28156.139194
13109,139.000000,1,0.000000,0.000000
13110,110.000000,1,0.000000,0.000000
13111,93.000000,2,729.927007,532793.435985
13113,0.000000,3,508.388409,-112627.655595
13115,239.000000,1,-1144.164760,-945396.549468
13117,102.000000,2,498.256104,818346.219912
13119,194.000000,0,-1006.542526,-757321.907428
13121,48.000000,2,988.630746,986244.820978
13123,125.000000,0,-1016.260163,-1018745.380598
13125,64.000000,2,1008.572869,1021095.830555
13144,31.000000,2,0.000000,0.000000
13146,14.000000,1,-742.390497,-551143.650632
13148,130.000000,0,-501.002004,120936.118935
13150,100.000000,1,506.585613,510429.390566
13151,156.000000,3,1042.752868,279544.971117
13153,344.000000,1,-994.530085,-1013069.593290
13155,140.000000,2,499.750125,746766.721376
13157,299.000000,1,-499.750125,-499500.374750
13159,98.000000,2,504.540868,506705.849015
13161,243.000000,1,-511.508951,-519718.577605
13163,30.000000,1,0.000000,258077.170235
13183,119.000000,2,0.000000,-34359.557097
13184,197.000000,1,-588.581519,-346428.203967
13186,58.000000,0,-499.251123,44598.300162
13188,69.000000,0,0.000000,251765.568994
13190,287.000000,1,590.667454,348888.041479
13192,68.000000,2,503.271263,-43983.991451
13194,229.000000,1,-506.329114,-511190.064372
13196,10.000000,4,1518.987342,1025476.686428
13198,120.000000,8,2040.816327,266239.277938
13200,125.000000,12,1993.024415,-23812.611849
13202,1.000000,15,1546.391753,-230223.021635
13224,325.000000,51,1604.122108,1061.813470
13226,90.000000,54,1560.062402,-22911.963195
13228,270.000000,57,1573.151547,6863.735939
13230,6.000000,60,1529.051988,-22476.839534
13232,103.000000,63,1594.896332,35004.967555
13234,209.000000,67,2026.342452,218564.397232
13236,2.000000,70,1496.259352,-264380.598630
13238,325.000000,74,2094.240838,313079.312081
13240,79.000000,77,1532.958610,-286807.474491
13242,300.000000,80,1511.335013,-10893.500012
13244,36.000000,83,1576.458224,34221.340653
13267,333.000000,121,1682.368775,6993.055630
13269,72.000000,124,1519.756839,-82376.867442
13271,246.000000,128,2020.202020,252750.091564
13273,15.000000,132,1995.012469,-12563.367269
13275,133.000000,135,1560.062402,-226183.081816
13277,110.000000,139,2003.004507,221803.757769
13278,2.000000,143,2031.488065,14466.002157
13280,341.000000,147,2120.890774,47403.345237
13282,98.000000,150,1514.386673,-306160.575834
13284,280.000000,154,2004.008016,245301.273865
13286,72.000000,158,1990.049751,-6944.410342
13306,262.000000,198,2017.032721,-1625.004755
13308,54.000000,203,2552.322614,273246.499656
13310,170.000000,207,2015.113350,-270634.389649
13312,37.000000,211,2044.989775,15274.245872
13314,27.000000,216,2530.364372,245634.917722
13316,178.000000,220,2010.050251,-261464.382519
13318,2.000000,223,1497.005988,-256010.111393
13320,309.000000,227,2084.418968,306103.689520
13322,135.000000,231,1987.083954,-48353.211086
13324,263.000000,236,2516.356316,266367.570084
13344,165.000000,4,-13233.569714,-876330.316311
13346,281.000000,15,5378.973105,9101487.930898
13348,171.000000,23,3938.946332,-709023.522047
13350,262.000000,28,2471.576866,-725343.285129
13352,161.000000,34,2971.768202,247742.117900
13354,245.000000,39,2481.389578,-243364.081348
13356,148.000000,47,3925.417076,708551.274485
13358,229.000000,54,3434.739941,-240764.050268
13360,135.000000,65,5440.158259,991799.365989
13362,234.000000,84,9147.809340,1785099.220629
13383,166.000000,223,5664.943351,-608069.039209
13385,64.000000,225,1001.001001,-2334305.480263
13387,111.000000,232,3472.222222,1225804.177193
13389,56.000000,240,3885.381253,200660.044106
13391,89.000000,247,3498.250875,-193468.455009
13393,48.000000,1,-124305.204649,-64579815.827880
13395,57.000000,0,-483.325278,59846244.258531
13397,50.000000,2,993.541977,733664.806289
13399,202.000000,2,0.000000,-513989.641567
13400,181.000000,2,0.000000,0.000000
13402,186.000000,2,0.000000,0.000000
13417,36.000000,3,70.796460,5012.138774
13419,2.000000,5,1040.582726,504571.418392
13421,240.000000,0,-2596.053998,-1888181.061397
13423,196.000000,2,984.736583,1763067.740466
13425,272.000000,0,-990.589401,-978368.491163
13427,171.000000,2,1016.260163,1019740.631756
13429,243.000000,1,-491.883915,-741831.814067
13431,145.000000,2,501.253133,497813.056756
13433,190.000000,1,-510.725230,-516842.881848
13435,67.000000,2,509.683996,520086.251656
13437,59.000000,0,-1025.115325,-786673.152945
13457,96.000000,2,0.000000,-56195.137390
13458,141.000000,4,1186.239620,703582.218507
13460,202.000000,0,-1974.333662,-1560006.556166
13462,118.000000,3,1477.832512,1700574.470298
13464,195.000000,1,-977.517107,-1200073.127500
13466,66.000000,1,0.000000,499497.755007
13468,192.000000,1,0.000000,0.000000
13470,192.000000,2,726.744186,528157.111952
13472,251.000000,2,0.000000,-359952.543857
13473,72.000000,3,579.038796,335285.926809
13475,72.000000,0,-1518.218623,-1061365.090628
13495,258.000000,0,-114.390300,-63199.479547
13497,177.000000,2,1011.122346,569015.493178
13499,223.000000,1,-495.540139,-746611.736648
13501,148.000000,2,500.000000,497770.069376
13503,159.000000,0,-1029.336078,-787100.400530
13505,83.000000,2,1001.502253,1016944.582679
13507,89.000000,0,-1002.004008,-1003760.652002
13509,7.000000,2,1008.064516,1013139.377089
13511,2.000000,3,515.995872,-253905.389110
13513,254.000000,0,-1574.803150,-1097532.294824
13515,185.000000,3,1481.481481,1509276.361031
13534,258.000000,1,-56.167153,24747.463218
13536,166.000000,1,0.000000,28877.713855
13538,34.000000,0,-584.453536,-341585.935677
13540,51.000000,1,501.756147,545012.384574
13542,2.000000,2,506.585613,2446.538225
13544,232.000000,0,-1080.497029,-857419.039223
13546,156.000000,2,996.512207,1034882.529102
13548,212.000000,0,-989.609104,-982741.866244
13550,136.000000,3,1498.501499,1242812.488964
13552,197.000000,2,-488.758553,-971290.347887
13554,119.000000,3,496.277916,488851.845612
13574,227.000000,0,0.000000,83625.898539
13576,8.000000,3,1754.385965,1025956.704627
13577,0.000000,3,0.000000,-911369.332422
13579,8.000000,0,-2056.202879,-1409323.426103
13581,142.000000,2,1035.196687,1600103.295059
13583,1.000000,2,0.000000,-506456.304976
13585,109.000000,0,-1251.564456,-783206.793222
13587,36.000000,1,498.007968,871301.007817
13589,19.000000,0,-503.778338,-504678.239627
13590,145.000000,1,519.480519,531563.042604
13592,205.000000,4,1522.842640,509320.873154
13612,49.000000,1,0.000000,82478.648340
13614,147.000000,2,598.086124,357707.012202
13616,195.000000,1,-499.001996,-547449.161881
13618,99.000000,3,1010.611420,762816.278887
13620,116.000000,0,-1518.987342,-1280809.499585
13622,63.000000,1,488.519785,980706.950085
13624,58.000000,0,-505.561173,-502568.735062
13626,43.000000,1,505.050505,510409.938360
13628,2.000000,2,509.683996,2361.616143
13630,246.000000,1,-536.768653,-561702.978332
13632,168.000000,4,1480.750247,995813.869448
13652,168.000000,1,55.728934,113133.225415
13654,200.000000,2,499.750125,221899.645415
13656,230.000000,1,-521.104742,-531972.312137
13658,159.000000,2,496.031746,504531.988137
13660,212.000000,1,-498.007968,-495039.698286
13662,141.000000,3,991.571641,738512.448775
13664,191.000000,1,-983.767831,-971637.713646
13666,115.000000,1,0.000000,491392.522873
13668,2.000000,2,574.712644,330294.622804
13670,252.000000,2,0.000000,-301370.028148
13671,44.000000,3,585.823081,343188.682735
13691,197.000000,1,55.626634,86953.569699
13693,96.000000,2,507.099391,228941.560572
13695,125.000000,1,-503.271263,-508490.515698
13697,10.000000,2,513.083633,521475.062003
13699,3.000000,4,1045.478306,278303.540875
13701,265.000000,2,-1046.025105,-1093882.537096
13703,181.000000,2,0.000000,514269.962931
13705,128.000000,0,-1148.105626,-659073.263902
