Time (ms), Position (count), Velocity (count/s), Acceleration (count/s2), Desired Vel, Desired Acc, control signal, motorCurrent (raw)
96774, 549, 916.67, 0.00, 2048, 0, 1131, 59.00
96777, 553, 916.67, 0.00, 2048, 0, 1131, 19.00
96780, 557, 916.67, 6944.44, 2048, 0, 1131, 35.00
96783, 561, 916.67, 0.00, 2048, 0, 1131, 28.00
96786, 565, 1000.00, 0.00, 2048, 0, 1048, 3.00
96789, 569, 1000.00, 6944.44, 2048, 0, 1048, 37.00
96792, 574, 1000.00, 6944.44, 2048, 0, 1048, 7.00
96795, 579, 1083.33, 6944.44, 2048, 0, 964, 41.00
96798, 584, 1166.67, 6944.45, 2048, 0, 881, 16.00
96801, 588, 1250.00, 13888.88, 2048, 0, 798, 55.00
96804, 593, 1166.67, 20833.33, 2048, 0, 881, 19.00
96807, 597, 1166.67, 6944.44, 2048, 0, 881, 42.00
96810, 601, 1083.33, 0.00, 2048, 0, 964, 27.00
96813, 605, 1083.33, -13888.88, 2048, 0, 964, 4.00
96816, 609, 1000.00, -6944.44, 2048, 0, 1048, 32.00
96819, 613, 1000.00, -13888.88, 2048, 0, 1048, 5.00
96822, 617, 1000.00, -6944.45, 2048, 0, 1048, 41.00
96825, 620, 1000.00, -6944.45, 2048, 0, 1048, 10.00
96828, 624, 916.67, 0.00, 2048, 0, 1131, 48.00
96831, 628, 916.67, -6944.44, 2048, 0, 1131, 17.00
96834, 632, 916.67, -6944.44, 2048, 0, 1131, 47.00
96837, 636, 1000.00, -6944.44, 2048, 0, 1048, 21.00
96840, 640, 1000.00, 6944.44, 2048, 0, 1048, 5.00
96843, 644, 1000.00, 6944.44, 2048, 0, 1048, 30.00
96846, 649, 1000.00, 6944.44, 2048, 0, 1048, 3.00
96849, 654, 1083.33, 0.00, 2048, 0, 964, 37.00
96852, 659, 1166.67, 6944.45, 2048, 0, 881, 8.00
96855, 664, 1250.00, 13888.88, 2048, 0, 798, 50.00
96858, 669, 1250.00, 20833.33, 2048, 0, 798, 14.00
96861, 674, 1250.00, 13888.88, 2048, 0, 798, 54.00
96864, 679, 1250.00, 6944.45, 2048, 0, 798, 21.00
96867, 684, 1250.00, 0.00, 2048, 0, 798, 10.00
96870, 688, 1250.00, 0.00, 2048, 0, 798, 27.00
96873, 693, 1166.67, 0.00, 2048, 0, 881, 4.00
96876, 697, 1166.67, -6944.45, 2048, 0, 881, 36.00
96879, 701, 1083.33, -6944.45, 2048, 0, 964, 7.00
96882, 705, 1083.33, -13888.88, 2048, 0, 964, 44.00
96885, 710, 1000.00, -6944.44, 2048, 0, 1048, 12.00
96888, 714, 1083.33, -13888.88, 2048, 0, 964, 61.00
96891, 718, 1083.33, 0.00, 2048, 0, 964, 17.00
96894, 722, 1083.33, 0.00, 2048, 0, 964, 17.00
96897, 727, 1000.00, 6944.45, 2048, 0, 1048, 26.00
96900, 732, 1083.33, -6944.45, 2048, 0, 964, 5.00
96903, 737, 1166.67, 0.00, 2048, 0, 881, 31.00
96906, 741, 1250.00, 6944.44, 2048, 0, 798, 6.00
96909, 747, 1166.67, 20833.33, 2048, 0, 881, 43.00
96912, 752, 1250.00, 6944.44, 2048, 0, 798, 14.00
96915, 757, 1250.00, 6944.45, 2048, 0, 798, 39.00
96918, 762, 1333.33, 0.00, 2048, 0, 714, 15.00
96921, 767, 1250.00, 13888.88, 2048, 0, 798, 32.00
96924, 772, 1250.00, 0.00, 2048, 0, 798, 23.00
96927, 776, 1250.00, 0.00, 2048, 0, 798, 4.00
96930, 780, 1166.67, -6944.44, 2048, 0, 881, 32.00
96933, 785, 1083.33, -6944.45, 2048, 0, 964, 5.00
96936, 788, 1083.33, -13888.88, 2048, 0, 964, 40.00
96939, 792, 1000.00, -13888.88, 2048, 0, 1048, 11.00
96942, 796, 1000.00, -13888.88, 2048, 0, 1048, 48.00
96945, 800, 916.67, -6944.45, 2048, 0, 1131, 18.00
96948, 803, 1000.00, -13888.88, 2048, 0, 1048, 38.00
96951, 808, 916.67, 0.00, 2048, 0, 1131, 18.00
96954, 812, 1000.00, -6944.44, 2048, 0, 1048, 3.00
96957, 817, 1000.00, 6944.44, 2048, 0, 1048, 30.00
96960, 821, 1166.67, 0.00, 2048, 0, 881, 4.00
96963, 826, 1083.33, 20833.33, 2048, 0, 964, 37.00
96966, 831, 1166.67, 6944.45, 2048, 0, 881, 8.00
96969, 836, 1166.67, 13888.89, 2048, 0, 881, 51.00
96972, 841, 1250.00, 0.00, 2048, 0, 798, 14.00
96975, 846, 1250.00, 13888.88, 2048, 0, 798, 49.00
96978, 851, 1250.00, 6944.45, 2048, 0, 798, 23.00
96981, 856, 1250.00, 6944.45, 2048, 0, 798, 7.00
96984, 860, 1250.00, 0.00, 2048, 0, 798, 27.00
96987, 864, 1166.67, 0.00, 2048, 0, 881, 3.00
96990, 869, 1083.33, -6944.45, 2048, 0, 964, 36.00
96993, 873, 1083.33, -13888.88, 2048, 0, 964, 9.00
96996, 876, 1083.33, -13888.88, 2048, 0, 964, 43.00
96999, 881, 1000.00, -6944.44, 2048, 0, 1048, 13.00
97002, 885, 1000.00, -6944.45, 2048, 0, 1048, 58.00
97005, 889, 1000.00, -6944.45, 2048, 0, 1048, 19.00
97008, 892, 1083.33, -6944.45, 2048, 0, 964, 11.00
97011, 897, 916.67, 6944.45, 2048, 0, 1131, 27.00
97014, 901, 1000.00, -6944.44, 2048, 0, 1048, 5.00
97017, 906, 1000.00, 0.00, 2048, 0, 1048, 35.00
97020, 911, 1166.67, -6944.45, 2048, 0, 881, 5.00
97023, 916, 1166.67, 20833.33, 2048, 0, 881, 40.00
97026, 920, 1250.00, 13888.89, 2048, 0, 798, 14.00
97029, 926, 1166.67, 20833.33, 2048, 0, 881, 48.00
97032, 930, 1250.00, 0.00, 2048, 0, 798, 18.00
97035, 935, 1166.67, 6944.45, 2048, 0, 881, 21.00
97038, 940, 1250.00, -6944.44, 2048, 0, 798, 25.00
97041, 945, 1166.67, 6944.45, 2048, 0, 881, 4.00
97044, 949, 1250.00, -6944.45, 2048, 0, 798, 31.00
97047, 953, 1166.67, 6944.44, 2048, 0, 881, 4.00
97050, 957, 1083.33, -6944.45, 2048, 0, 964, 43.00
97053, 961, 1000.00, -6944.44, 2048, 0, 1048, 9.00
97056, 965, 1000.00, -20833.33, 2048, 0, 1048, 55.00
97059, 969, 1000.00, -13888.88, 2048, 0, 1048, 18.00
97062, 973, 1000.00, -6944.45, 2048, 0, 1048, 32.00
97065, 977, 1000.00, 0.00, 2048, 0, 1048, 23.00
97068, 981, 1000.00, 0.00, 2048, 0, 1048, 6.00
97071, 986, 1000.00, 0.00, 2048, 0, 1048, 27.00
97074, 991, 1083.33, 0.00, 2048, 0, 964, 6.00
97077, 996, 1166.67, 6944.45, 2048, 0, 881, 37.00
97080, 1001, 1250.00, 13888.88, 2048, 0, 798, 8.00
97083, 1007, 1250.00, 20833.33, 2048, 0, 798, 51.00
97086, 1012, 1333.33, 13888.88, 2048, 0, 714, 15.00
97089, 1017, 1333.33, 13888.88, 2048, 0, 714, 45.00
97092, 1022, 1333.33, 6944.44, 2048, 0, 714, 21.00
97095, 1027, 1250.00, 6944.44, 2048, 0, 798, 4.00
97098, 1032, 1250.00, -6944.44, 2048, 0, 798, 31.00
97101, 1036, 1250.00, -6944.44, 2048, 0, 798, 4.00
97104, 1040, 1166.67, -6944.44, 2048, 0, 881, 35.00
97107, 1044, 1083.33, -6944.45, 2048, 0, 964, 11.00
97110, 1048, 1000.00, -13888.88, 2048, 0, 1048, 48.00
97113, 1052, 1000.00, -20833.33, 2048, 0, 1048, 14.00
97116, 1056, 1000.00, -13888.88, 2048, 0, 1048, 50.00
97119, 1060, 1000.00, -6944.45, 2048, 0, 1048, 19.00
97122, 1064, 1000.00, 0.00, 2048, 0, 1048, 7.00
97125, 1069, 1000.00, 0.00, 2048, 0, 1048, 25.00
97128, 1074, 1083.33, 0.00, 2048, 0, 964, 5.00
97131, 1078, 1166.67, 6944.45, 2048, 0, 881, 37.00
97134, 1083, 1166.67, 13888.88, 2048, 0, 881, 6.00
97137, 1088, 1166.67, 13888.88, 2048, 0, 881, 43.00
97140, 1093, 1166.67, 6944.44, 2048, 0, 881, 14.00
97143, 1099, 1250.00, 0.00, 2048, 0, 798, 53.00
97146, 1103, 1333.33, 6944.45, 2048, 0, 714, 22.00
97149, 1108, 1250.00, 13888.88, 2048, 0, 798, 13.00
97152, 1112, 1250.00, 6944.45, 2048, 0, 798, 26.00
97155, 1117, 1083.33, 0.00, 2048, 0, 964, 4.00
97158, 1121, 1166.67, -20833.32, 2048, 0, 881, 32.00
97161, 1125, 1083.33, -6944.45, 2048, 0, 964, 5.00
97164, 1129, 1083.33, -13888.89, 2048, 0, 964, 40.00
97167, 1133, 1000.00, 0.00, 2048, 0, 1048, 12.00
97170, 1137, 1000.00, -13888.88, 2048, 0, 1048, 59.00
97173, 1140, 1000.00, -6944.45, 2048, 0, 1048, 16.00
97176, 1144, 916.67, -6944.45, 2048, 0, 1131, 19.00
97179, 1149, 916.67, -6944.44, 2048, 0, 1131, 26.00
97182, 1153, 1000.00, -6944.44, 2048, 0, 1048, 6.00
97185, 1157, 1083.33, -0.00, 2048, 0, 964, 31.00
97188, 1163, 1083.33, 13888.89, 2048, 0, 964, 6.00
97191, 1168, 1166.67, 13888.88, 2048, 0, 881, 42.00
97194, 1173, 1250.00, 13888.90, 2048, 0, 798, 13.00
97197, 1178, 1333.33, 13888.88, 2048, 0, 714, 53.00
97200, 1183, 1250.00, 20833.32, 2048, 0, 798, 15.00
97203, 1187, 1250.00, 6944.44, 2048, 0, 798, 36.00
97206, 1192, 1166.67, 0.00, 2048, 0, 881, 22.00
97209, 1197, 1166.67, -13888.88, 2048, 0, 881, 4.00
97212, 1202, 1166.67, -6944.45, 2048, 0, 881, 32.00
97215, 1206, 1250.00, -6944.45, 2048, 0, 798, 4.00
97218, 1210, 1166.67, 6944.45, 2048, 0, 881, 40.00
97221, 1214, 1083.33, 0.00, 2048, 0, 964, 9.00
97224, 1218, 1000.00, -6944.44, 2048, 0, 1048, 47.00
97227, 1222, 1000.00, -20833.33, 2048, 0, 1048, 17.00
97230, 1226, 1000.00, -13888.88, 2048, 0, 1048, 40.00
97233, 1230, 1000.00, -6944.45, 2048, 0, 1048, 20.00
97236, 1234, 1000.00, 0.00, 2048, 0, 1048, 4.00
97239, 1238, 1000.00, 0.00, 2048, 0, 1048, 29.00
97242, 1243, 1000.00, 0.00, 2048, 0, 1048, 5.00
97245, 1248, 1083.33, 0.00, 2048, 0, 964, 37.00
97248, 1253, 1166.67, 6944.45, 2048, 0, 881, 8.00
97251, 1258, 1250.00, 13888.88, 2048, 0, 798, 50.00
97254, 1264, 1250.00, 20833.33, 2048, 0, 798, 14.00
97257, 1268, 1333.33, 13888.88, 2048, 0, 714, 52.00
97260, 1273, 1250.00, 13888.88, 2048, 0, 798, 23.00
97263, 1278, 1250.00, 0.00, 2048, 0, 798, 10.00
97266, 1283, 1166.67, 0.00, 2048, 0, 881, 28.00
97269, 1287, 1250.00, -13888.88, 2048, 0, 798, 3.00
97272, 1291, 1166.67, 0.00, 2048, 0, 881, 37.00
97275, 1295, 1083.33, -6944.45, 2048, 0, 964, 8.00
97278, 1299, 1000.00, -6944.44, 2048, 0, 1048, 45.00
97281, 1303, 1000.00, -20833.33, 2048, 0, 1048, 11.00
97284, 1307, 1000.00, -13888.88, 2048, 0, 1048, 61.00
97287, 1311, 1000.00, -6944.45, 2048, 0, 1048, 18.00
97290, 1315, 1000.00, 0.00, 2048, 0, 1048, 21.00
97293, 1320, 1000.00, 0.00, 2048, 0, 1048, 28.00
97296, 1324, 1083.33, 0.00, 2048, 0, 964, 3.00
97299, 1329, 1083.33, 6944.45, 2048, 0, 964, 32.00
97302, 1334, 1166.67, 6944.45, 2048, 0, 881, 7.00
97305, 1339, 1166.67, 13888.88, 2048, 0, 881, 42.00
97308, 1344, 1250.00, 6944.44, 2048, 0, 798, 15.00
97311, 1350, 1250.00, 13888.88, 2048, 0, 798, 55.00
97314, 1354, 1333.33, 6944.45, 2048, 0, 714, 18.00
97317, 1359, 1250.00, 13888.88, 2048, 0, 798, 28.00
97320, 1364, 1250.00, 0.00, 2048, 0, 798, 26.00
97323, 1368, 1166.67, 0.00, 2048, 0, 881, 4.00
97326, 1373, 1166.67, -13888.88, 2048, 0, 881, 34.00
97329, 1377, 1166.67, -6944.45, 2048, 0, 881, 6.00
97332, 1381, 1083.33, -6944.45, 2048, 0, 964, 42.00
97335, 1384, 1083.33, -6944.44, 2048, 0, 964, 12.00
97338, 1388, 916.67, -6944.44, 2048, 0, 1131, 54.00
97341, 1393, 916.67, -20833.33, 2048, 0, 1131, 20.00
97344, 1397, 1000.00, -13888.89, 2048, 0, 1048, 35.00
97347, 1401, 1083.33, -6944.45, 2048, 0, 964, 23.00
97350, 1405, 1083.33, 13888.89, 2048, 0, 964, 4.00
97353, 1409, 1000.00, 13888.88, 2048, 0, 1048, 31.00
97356, 1414, 1000.00, 0.00, 2048, 0, 1048, 5.00
97359, 1419, 1083.33, -6944.45, 2048, 0, 964, 41.00
97362, 1424, 1166.67, 0.00, 2048, 0, 881, 12.00
97365, 1429, 1250.00, 13888.88, 2048, 0, 798, 53.00
97368, 1433, 1250.00, 20833.33, 2048, 0, 798, 17.00
97371, 1438, 1166.67, 13888.88, 2048, 0, 881, 48.00
97374, 1443, 1166.67, 0.00, 2048, 0, 881, 25.00
97377, 1447, 1166.67, -6944.45, 2048, 0, 881, 5.00
97380, 1452, 1166.67, -6944.45, 2048, 0, 881, 32.00
97383, 1456, 1166.67, 0.00, 2048, 0, 881, 6.00
97386, 1460, 1083.33, 0.00, 2048, 0, 964, 38.00
97389, 1465, 1083.33, -6944.44, 2048, 0, 964, 11.00
97392, 1468, 1083.33, -6944.44, 2048, 0, 964, 49.00
97395, 1472, 1000.00, -6944.44, 2048, 0, 1048, 17.00
97398, 1476, 1000.00, -6944.45, 2048, 0, 1048, 54.00
97401, 1480, 916.67, -6944.45, 2048, 0, 1131, 22.00
97404, 1484, 1000.00, -13888.88, 2048, 0, 1048, 8.00
97409, 1491, 1000.00, 0.00, 2048, 0, 1048, 20.00
97410, 1492, 1016.67, 0.00, 2048, 0, 1031, 4.00
97413, 1497, 933.33, 11111.11, 2048, 0, 1114, 34.00
97416, 1501, 1016.67, -2777.77, 2048, 0, 1031, 11.00
97419, 1506, 1000.00, 4166.67, 2048, 0, 1048, 45.00
97422, 1511, 1166.67, -1388.89, 2048, 0, 881, 15.00
97425, 1516, 1166.67, 19444.44, 2048, 0, 881, 61.00
97428, 1521, 1250.00, 12500.00, 2048, 0, 798, 21.00
97431, 1526, 1250.00, 20833.33, 2048, 0, 798, 18.00
97434, 1531, 1250.00, 6944.45, 2048, 0, 798, 29.00
97437, 1536, 1250.00, 6944.45, 2048, 0, 798, 4.00
97440, 1540, 1250.00, 0.00, 2048, 0, 798, 35.00
97443, 1545, 1166.67, 0.00, 2048, 0, 881, 11.00
97446, 1549, 1166.67, -6944.45, 2048, 0, 881, 46.00
97449, 1553, 1083.33, -6944.45, 2048, 0, 964, 16.00
97452, 1556, 1083.33, -13888.88, 2048, 0, 964, 57.00
97455, 1560, 916.67, -6944.44, 2048, 0, 1131, 18.00
97458, 1564, 916.67, -20833.33, 2048, 0, 1131, 32.00
97461, 1568, 916.67, -13888.89, 2048, 0, 1131, 25.00
97464, 1572, 1000.00, -13888.89, 2048, 0, 1048, 4.00
97467, 1576, 1000.00, 6944.44, 2048, 0, 1048, 36.00
97470, 1581, 1000.00, 6944.44, 2048, 0, 1048, 4.00
97473, 1585, 1083.33, 6944.44, 2048, 0, 964, 42.00
97476, 1590, 1083.33, 6944.45, 2048, 0, 964, 15.00
97479, 1595, 1166.67, 6944.45, 2048, 0, 881, 56.00
97482, 1600, 1166.67, 13888.88, 2048, 0, 881, 19.00
97485, 1605, 1250.00, 6944.44, 2048, 0, 798, 39.00
97488, 1610, 1250.00, 13888.88, 2048, 0, 798, 25.00
97491, 1615, 1250.00, 6944.45, 2048, 0, 798, 4.00
97494, 1620, 1250.00, 6944.45, 2048, 0, 798, 32.00
97497, 1624, 1250.00, 0.00, 2048, 0, 798, 5.00
97500, 1628, 1166.67, 0.00, 2048, 0, 881, 42.00
97503, 1632, 1083.33, -6944.45, 2048, 0, 964, 11.00
97506, 1636, 1000.00, -13888.88, 2048, 0, 1048, 50.00
97509, 1640, 1000.00, -20833.33, 2048, 0, 1048, 20.00
97512, 1644, 1000.00, -13888.88, 2048, 0, 1048, 50.00
97515, 1648, 1000.00, -6944.45, 2048, 0, 1048, 22.00
97518, 1652, 1000.00, 0.00, 2048, 0, 1048, 4.00
97521, 1655, 1000.00, 0.00, 2048, 0, 1048, 30.00
97524, 1660, 916.67, 0.00, 2048, 0, 1131, 5.00
97527, 1664, 1000.00, -6944.44, 2048, 0, 1048, 35.00
97530, 1669, 1000.00, 0.00, 2048, 0, 1048, 8.00
97533, 1673, 1166.67, 0.00, 2048, 0, 881, 51.00
97536, 1678, 1083.33, 20833.33, 2048, 0, 964, 15.00
97539, 1683, 1166.67, 6944.45, 2048, 0, 881, 54.00
97542, 1688, 1166.67, 13888.89, 2048, 0, 881, 24.00
97545, 1693, 1250.00, 0.00, 2048, 0, 798, 11.00
97548, 1698, 1250.00, 13888.88, 2048, 0, 798, 26.00
97551, 1703, 1250.00, 6944.45, 2048, 0, 798, 4.00
97554, 1708, 1250.00, 6944.45, 2048, 0, 798, 37.00
97557, 1713, 1250.00, 0.00, 2048, 0, 798, 8.00
97560, 1717, 1250.00, 0.00, 2048, 0, 798, 45.00
97563, 1721, 1166.67, 0.00, 2048, 0, 881, 14.00
97566, 1726, 1083.33, -6944.45, 2048, 0, 964, 61.00
97569, 1730, 1083.33, -13888.88, 2048, 0, 964, 19.00
97572, 1734, 1083.33, -13888.88, 2048, 0, 964, 18.00
97575, 1738, 1083.33, -6944.44, 2048, 0, 964, 29.00
97578, 1743, 1000.00, 0.00, 2048, 0, 1048, 4.00
97581, 1747, 1083.33, -6944.45, 2048, 0, 964, 32.00
97584, 1752, 1083.33, 0.00, 2048, 0, 964, 7.00
97587, 1757, 1166.67, 0.00, 2048, 0, 881, 43.00
97590, 1763, 1166.67, 13888.88, 2048, 0, 881, 10.00
97593, 1768, 1333.33, 6944.44, 2048, 0, 714, 53.00
97596, 1772, 1333.33, 20833.32, 2048, 0, 714, 16.00
97599, 1778, 1250.00, 13888.89, 2048, 0, 798, 33.00
97602, 1783, 1250.00, 6944.45, 2048, 0, 798, 22.00
97605, 1788, 1250.00, -6944.44, 2048, 0, 798, 4.00
97608, 1793, 1333.33, -6944.44, 2048, 0, 714, 34.00
97611, 1798, 1250.00, 6944.44, 2048, 0, 798, 6.00
97614, 1802, 1250.00, 0.00, 2048, 0, 798, 40.00
97617, 1807, 1166.67, 0.00, 2048, 0, 881, 12.00
97620, 1811, 1166.67, -13888.88, 2048, 0, 881, 55.00
97623, 1815, 1083.33, -6944.45, 2048, 0, 964, 19.00
97626, 1819, 1083.33, -13888.88, 2048, 0, 964, 39.00
97629, 1822, 1000.00, -6944.44, 2048, 0, 1048, 22.00
97632, 1827, 916.67, -13888.88, 2048, 0, 1131, 2.00
97635, 1830, 1000.00, -13888.89, 2048, 0, 1048, 29.00
97638, 1835, 916.67, -6944.45, 2048, 0, 1131, 4.00
97641, 1839, 1083.33, -6944.45, 2048, 0, 964, 40.00
97644, 1843, 1000.00, 13888.88, 2048, 0, 1048, 11.00
97647, 1848, 1083.33, 0.00, 2048, 0, 964, 48.00
97650, 1853, 1083.33, 13888.90, 2048, 0, 964, 18.00
97653, 1858, 1166.67, 0.01, 2048, 0, 881, 54.00
97656, 1863, 1250.00, 13888.88, 2048, 0, 798, 25.00
97659, 1868, 1250.00, 13888.88, 2048, 0, 798, 6.00
97662, 1873, 1250.00, 13888.88, 2048, 0, 798, 28.00
97665, 1878, 1250.00, 6944.45, 2048, 0, 798, 6.00
97668, 1882, 1250.00, 0.00, 2048, 0, 798, 36.00
97671, 1886, 1166.67, 0.00, 2048, 0, 881, 10.00
97674, 1891, 1083.33, -6944.45, 2048, 0, 964, 48.00
97677, 1895, 1083.33, -13888.88, 2048, 0, 964, 17.00
97680, 1899, 1083.33, -13888.88, 2048, 0, 964, 56.00
97683, 1902, 1083.33, -6944.44, 2048, 0, 964, 23.00
97686, 1906, 916.67, 0.00, 2048, 0, 1131, 12.00
97689, 1910, 916.67, -13888.89, 2048, 0, 1131, 29.00
97692, 1914, 916.67, -13888.89, 2048, 0, 1131, 4.00
97695, 1918, 1000.00, -13888.89, 2048, 0, 1048, 33.00
97698, 1922, 1000.00, 6944.44, 2048, 0, 1048, 10.00
97701, 1926, 1000.00, 6944.44, 2048, 0, 1048, 43.00
97704, 1931, 1000.00, 6944.44, 2048, 0, 1048, 14.00
97707, 1935, 1083.33, 0.00, 2048, 0, 964, 108.00
97710, 1940, 1083.33, 6944.45, 2048, 0, 964, 20.00
97713, 1945, 1166.67, 6944.45, 2048, 0, 881, 22.00
97716, 1950, 1166.67, 13888.88, 2048, 0, 881, 29.00
97719, 1955, 1250.00, 6944.44, 2048, 0, 798, 3.00
97722, 1960, 1250.00, 13888.88, 2048, 0, 798, 33.00
97725, 1964, 1250.00, 6944.45, 2048, 0, 798, 9.00
97728, 1969, 1166.67, 6944.45, 2048, 0, 881, 45.00
97731, 1974, 1166.67, -6944.45, 2048, 0, 881, 15.00
97734, 1978, 1166.67, -6944.45, 2048, 0, 881, 54.00
97737, 1982, 1166.67, -6944.45, 2048, 0, 881, 21.00
97740, 1986, 1083.33, 0.00, 2048, 0, 964, 36.00
97743, 1990, 1000.00, -6944.44, 2048, 0, 1048, 25.00
97746, 1994, 1000.00, -13888.88, 2048, 0, 1048, 4.00
97749, 1998, 1000.00, -13888.88, 2048, 0, 1048, 33.00
97752, 2002, 1000.00, -6944.45, 2048, 0, 1048, 4.00
97755, 2006, 1000.00, 0.00, 2048, 0, 1048, 40.00
97758, 2010, 1000.00, 0.00, 2048, 0, 1048, 13.00
97761, 2015, 1000.00, 0.00, 2048, 0, 1048, 55.00
97764, 2020, 1083.33, 0.00, 2048, 0, 964, 18.00
97767, 2025, 1166.67, 6944.45, 2048, 0, 881, 44.00
97770, 2030, 1250.00, 13888.88, 2048, 0, 798, 26.00
97773, 2035, 1250.00, 20833.33, 2048, 0, 798, 4.00
97776, 2040, 1250.00, 13888.88, 2048, 0, 798, 32.00
97779, 2045, 1250.00, 6944.45, 2048, 0, 798, 5.00
97782, 2049, 1250.00, 0.00, 2048, 0, 798, 42.00
97785, 2054, 1166.67, 0.00, 2048, 0, 881, 11.00
97788, 2059, 1166.67, -6944.45, 2048, 0, 881, 50.00
97791, 2063, 1166.67, -6944.45, 2048, 0, 881, 19.00
97794, 2067, 1166.67, -6944.45, 2048, 0, 881, 52.00
97797, 2071, 1083.33, 0.00, 2048, 0, 964, 25.00
97800, 2075, 1000.00, -6944.44, 2048, 0, 1048, 8.00
97803, 2078, 1000.00, -13888.88, 2048, 0, 1048, 32.00
97806, 2082, 916.67, -13888.88, 2048, 0, 1131, 5.00
97809, 2086, 916.67, -13888.89, 2048, 0, 1131, 39.00
97812, 2090, 916.67, -6944.44, 2048, 0, 1131, 11.00
97815, 2094, 1000.00, -6944.44, 2048, 0, 1048, 50.00
97818, 2098, 1000.00, 6944.44, 2048, 0, 1048, 17.00
97821, 2102, 1000.00, 6944.44, 2048, 0, 1048, 47.00
97824, 2107, 1000.00, 6944.44, 2048, 0, 1048, 25.00
97827, 2112, 1083.33, 0.00, 2048, 0, 964, 14.00
97830, 2117, 1166.67, 6944.45, 2048, 0, 881, 27.00
97833, 2121, 1250.00, 13888.88, 2048, 0, 798, 8.00
97836, 2126, 1166.67, 20833.33, 2048, 0, 881, 36.00
97839, 2131, 1166.67, 6944.44, 2048, 0, 881, 9.00
97842, 2135, 1166.67, 0.00, 2048, 0, 881, 48.00
97845, 2139, 1166.67, -6944.45, 2048, 0, 881, 15.00
97848, 2144, 1083.33, 0.00, 2048, 0, 964, 60.00
97851, 2148, 1083.33, -6944.44, 2048, 0, 964, 26.00
97854, 2151, 1083.33, -6944.44, 2048, 0, 964, 27.00
97857, 2155, 1000.00, -6944.44, 2048, 0, 1048, 29.00
97860, 2159, 916.67, -6944.45, 2048, 0, 1131, 8.00
97863, 2163, 916.67, -13888.88, 2048, 0, 1131, 37.00
97866, 2166, 1000.00, -13888.88, 2048, 0, 1048, 9.00
97869, 2170, 916.67, 0.00, 2048, 0, 1131, 45.00
97872, 2174, 916.67, -0.01, 2048, 0, 1131, 16.00
97875, 2178, 916.67, -0.00, 2048, 0, 1131, 61.00
97878, 2182, 1000.00, -6944.44, 2048, 0, 1048, 22.00
97881, 2186, 1000.00, 6944.44, 2048, 0, 1048, 39.00
97884, 2190, 1000.00, 6944.44, 2048, 0, 1048, 28.00
97887, 2195, 1000.00, 6944.44, 2048, 0, 1048, 4.00
97890, 2199, 1083.33, 0.00, 2048, 0, 964, 36.00
97893, 2204, 1083.33, 6944.45, 2048, 0, 964, 13.00
97896, 2209, 1166.67, 6944.45, 2048, 0, 881, 44.00
97899, 2213, 1166.67, 13888.88, 2048, 0, 881, 13.00
97902, 2218, 1166.67, 6944.44, 2048, 0, 881, 58.00
