Time (ms), Position (count), Velocity (count/s), Acceleration (count/s2), Desired Vel, Desired Acc, control signal, motorCurrent (raw)
55662, 3006, 1083.33, 0.00, 2048, 0, 964, 13.00
55665, 3011, 1083.33, 13888.89, 2048, 0, 964, 47.00
55668, 3015, 1166.67, 13888.89, 2048, 0, 881, 16.00
55671, 3020, 1083.33, 20833.32, 2048, 0, 964, 64.00
55674, 3025, 1166.67, 0.00, 2048, 0, 881, 23.00
55677, 3030, 1166.67, 6944.44, 2048, 0, 881, 16.00
55680, 3034, 1250.00, 0.00, 2048, 0, 798, 32.00
55683, 3038, 1166.67, 13888.88, 2048, 0, 881, 4.00
55686, 3043, 1083.33, 0.00, 2048, 0, 964, 33.00
55689, 3047, 1083.33, -6944.44, 2048, 0, 964, 10.00
55692, 3051, 1083.33, -13888.88, 2048, 0, 964, 42.00
55695, 3055, 1083.33, -6944.44, 2048, 0, 964, 13.00
55698, 3058, 1000.00, 0.00, 2048, 0, 1048, 63.00
55701, 3062, 916.67, -6944.45, 2048, 0, 1131, 20.00
55704, 3066, 916.67, -13888.89, 2048, 0, 1131, 26.00
55707, 3070, 916.67, -13888.89, 2048, 0, 1131, 29.00
55710, 3074, 1000.00, -6944.44, 2048, 0, 1048, 4.00
55713, 3078, 1000.00, 6944.44, 2048, 0, 1048, 33.00
55716, 3082, 1000.00, 6944.44, 2048, 0, 1048, 10.00
55719, 3086, 1000.00, 6944.44, 2048, 0, 1048, 43.00
55722, 3091, 1000.00, 0.00, 2048, 0, 1048, 13.00
55725, 3095, 1083.33, 0.00, 2048, 0, 964, 58.00
55728, 3100, 1083.33, 6944.45, 2048, 0, 964, 22.00
55731, 3105, 1166.67, 6944.45, 2048, 0, 881, 39.00
55734, 3109, 1166.67, 13888.88, 2048, 0, 881, 27.00
55737, 3114, 1166.67, 6944.44, 2048, 0, 881, 4.00
55740, 3118, 1166.67, 6944.44, 2048, 0, 881, 36.00
55743, 3123, 1083.33, 0.00, 2048, 0, 964, 7.00
55746, 3127, 1166.67, -6944.44, 2048, 0, 881, 43.00
55749, 3131, 1083.33, 0.00, 2048, 0, 964, 12.00
55752, 3135, 1083.33, -6944.44, 2048, 0, 964, 53.00
55755, 3139, 1000.00, 0.00, 2048, 0, 1048, 20.00
55758, 3142, 1000.00, -13888.88, 2048, 0, 1048, 51.00
55761, 3146, 916.67, -6944.45, 2048, 0, 1131, 23.00
55764, 3149, 916.67, -13888.89, 2048, 0, 1131, 5.00
55767, 3153, 833.33, -6944.44, 2048, 0, 1214, 36.00
55770, 3156, 916.67, -13888.89, 2048, 0, 1131, 4.00
55773, 3160, 833.33, 0.00, 2048, 0, 1214, 35.00
55776, 3163, 916.67, -6944.45, 2048, 0, 1131, 14.00
55779, 3167, 833.33, 6944.45, 2048, 0, 1214, 47.00
55782, 3171, 916.67, -6944.45, 2048, 0, 1131, 17.00
55785, 3176, 916.67, 6944.45, 2048, 0, 1131, 63.00
55788, 3180, 1083.33, 0.00, 2048, 0, 964, 23.00
55791, 3185, 1083.33, 20833.33, 2048, 0, 964, 9.00
55794, 3189, 1166.67, 13888.89, 2048, 0, 881, 35.00
55797, 3193, 1083.33, 20833.32, 2048, 0, 964, 4.00
55800, 3198, 1083.33, 0.00, 2048, 0, 964, 36.00
55803, 3203, 1083.33, 0.00, 2048, 0, 964, 12.00
55806, 3207, 1166.67, -6944.44, 2048, 0, 881, 44.00
55809, 3211, 1166.67, 6944.44, 2048, 0, 881, 13.00
55812, 3214, 1083.33, 6944.44, 2048, 0, 964, 62.00
55815, 3219, 916.67, 0.00, 2048, 0, 1131, 23.00
55818, 3222, 1000.00, -20833.33, 2048, 0, 1048, 17.00
55821, 3226, 916.67, -13888.88, 2048, 0, 1131, 31.00
55824, 3229, 1000.00, -13888.90, 2048, 0, 1048, 4.00
55827, 3233, 833.33, 6944.44, 2048, 0, 1214, 35.00
55830, 3236, 916.67, -13888.89, 2048, 0, 1131, 13.00
55833, 3240, 833.33, 0.01, 2048, 0, 1214, 47.00
55836, 3244, 916.67, -13888.89, 2048, 0, 1131, 14.00
55839, 3248, 916.67, 6944.45, 2048, 0, 1131, 60.00
55842, 3252, 1000.00, 0.00, 2048, 0, 1048, 21.00
55845, 3256, 1000.00, 13888.88, 2048, 0, 1048, 29.00
55848, 3261, 1000.00, 6944.44, 2048, 0, 1048, 31.00
55851, 3266, 1083.33, 6944.44, 2048, 0, 964, 5.00
55854, 3270, 1166.67, 6944.45, 2048, 0, 881, 35.00
55857, 3275, 1166.67, 13888.88, 2048, 0, 881, 12.00
55860, 3279, 1166.67, 13888.88, 2048, 0, 881, 48.00
55863, 3284, 1083.33, 6944.44, 2048, 0, 964, 14.00
55866, 3288, 1166.67, -6944.44, 2048, 0, 881, 58.00
55869, 3293, 1083.33, 0.00, 2048, 0, 964, 22.00
55872, 3296, 1166.67, -6944.44, 2048, 0, 881, 39.00
55875, 3300, 1000.00, 6944.44, 2048, 0, 1048, 31.00
55878, 3304, 1000.00, -13888.89, 2048, 0, 1048, 5.00
55881, 3308, 916.67, -6944.45, 2048, 0, 1131, 34.00
55884, 3311, 1000.00, -20833.32, 2048, 0, 1048, 11.00
55887, 3315, 916.67, 0.00, 2048, 0, 1131, 45.00
55890, 3318, 916.67, -6944.44, 2048, 0, 1131, 15.00
55893, 3322, 833.33, -0.00, 2048, 0, 1214, 55.00
55896, 3326, 916.67, -13888.89, 2048, 0, 1131, 20.00
55899, 3330, 916.67, 0.00, 2048, 0, 1131, 49.00
55902, 3334, 1000.00, 0.00, 2048, 0, 1048, 27.00
55905, 3338, 1000.00, 13888.88, 2048, 0, 1048, 9.00
55908, 3343, 1000.00, 6944.44, 2048, 0, 1048, 31.00
55911, 3347, 1083.33, 6944.44, 2048, 0, 964, 11.00
55914, 3352, 1083.33, 6944.45, 2048, 0, 964, 44.00
55917, 3356, 1166.67, 6944.45, 2048, 0, 881, 17.00
55920, 3361, 1083.33, 13888.88, 2048, 0, 964, 53.00
55923, 3365, 1166.67, 0.00, 2048, 0, 881, 20.00
55926, 3370, 1083.33, 6944.44, 2048, 0, 964, 58.00
55929, 3374, 1166.67, -6944.44, 2048, 0, 881, 26.00
55932, 3378, 1083.33, 6944.44, 2048, 0, 964, 12.00
55935, 3382, 1083.33, -6944.44, 2048, 0, 964, 31.00
55938, 3386, 1000.00, 0.00, 2048, 0, 1048, 10.00
55941, 3390, 1000.00, -13888.88, 2048, 0, 1048, 39.00
55944, 3393, 1000.00, -6944.45, 2048, 0, 1048, 12.00
55947, 3397, 916.67, -6944.45, 2048, 0, 1131, 50.00
55950, 3400, 916.67, -6944.44, 2048, 0, 1131, 19.00
55953, 3404, 833.33, -6944.44, 2048, 0, 1214, 60.00
55956, 3407, 916.67, -13888.89, 2048, 0, 1131, 27.00
55959, 3410, 833.33, 0.00, 2048, 0, 1214, 22.00
55962, 3414, 833.33, -6944.45, 2048, 0, 1214, 28.00
55965, 3418, 833.33, 0.00, 2048, 0, 1214, 7.00
55968, 3422, 916.67, -6944.45, 2048, 0, 1131, 36.00
55971, 3426, 1000.00, 6944.45, 2048, 0, 1048, 11.00
55974, 3431, 1000.00, 13888.88, 2048, 0, 1048, 49.00
55977, 3435, 1083.33, 13888.88, 2048, 0, 964, 18.00
55980, 3439, 1083.33, 13888.88, 2048, 0, 964, 59.00
55983, 3443, 1083.33, 6944.45, 2048, 0, 964, 26.00
55986, 3447, 1000.00, 6944.45, 2048, 0, 1048, 35.00
55989, 3452, 1000.00, -6944.45, 2048, 0, 1048, 28.00
55992, 3456, 1083.33, -6944.45, 2048, 0, 964, 7.00
55995, 3460, 1083.33, 0.00, 2048, 0, 964, 35.00
55998, 3464, 1083.33, 6944.45, 2048, 0, 964, 10.00
56001, 3468, 1000.00, 6944.45, 2048, 0, 1048, 45.00
56004, 3471, 1000.00, -6944.45, 2048, 0, 1048, 15.00
56007, 3475, 916.67, -6944.45, 2048, 0, 1131, 56.00
56010, 3478, 916.67, -13888.89, 2048, 0, 1131, 25.00
56013, 3482, 833.33, -6944.44, 2048, 0, 1214, 45.00
56016, 3485, 916.67, -13888.89, 2048, 0, 1131, 28.00
56019, 3489, 833.33, 0.00, 2048, 0, 1214, 7.00
56022, 3492, 916.67, -6944.45, 2048, 0, 1131, 34.00
56025, 3496, 833.33, 6944.45, 2048, 0, 1214, 8.00
56028, 3500, 916.67, -6944.45, 2048, 0, 1131, 45.00
56031, 3504, 916.67, 6944.45, 2048, 0, 1131, 12.00
56034, 3509, 1000.00, 0.00, 2048, 0, 1048, 52.00
56037, 3513, 1083.33, 13888.88, 2048, 0, 964, 24.00
56040, 3518, 1083.33, 13888.88, 2048, 0, 964, 52.00
56043, 3522, 1166.67, 13888.88, 2048, 0, 881, 25.00
56046, 3527, 1083.33, 13888.88, 2048, 0, 964, 9.00
56049, 3532, 1166.67, 0.00, 2048, 0, 881, 32.00
56052, 3536, 1166.67, 6944.44, 2048, 0, 881, 7.00
56055, 3541, 1166.67, 0.00, 2048, 0, 881, 42.00
56058, 3545, 1166.67, 6944.44, 2048, 0, 881, 11.00
56061, 3549, 1083.33, 0.00, 2048, 0, 964, 47.00
56064, 3553, 1083.33, -6944.44, 2048, 0, 964, 20.00
56067, 3557, 1000.00, -6944.44, 2048, 0, 1048, 57.00
56070, 3561, 1000.00, -13888.88, 2048, 0, 1048, 25.00
56073, 3565, 1000.00, -6944.45, 2048, 0, 1048, 12.00
56076, 3568, 1000.00, -6944.45, 2048, 0, 1048, 31.00
56079, 3572, 916.67, 0.00, 2048, 0, 1131, 5.00
56082, 3576, 916.67, -6944.44, 2048, 0, 1131, 42.00
56085, 3579, 916.67, -6944.44, 2048, 0, 1131, 11.00
56088, 3583, 916.67, -6944.44, 2048, 0, 1131, 46.00
56091, 3587, 916.67, 0.00, 2048, 0, 1131, 20.00
56094, 3591, 916.67, 0.00, 2048, 0, 1131, 59.00
56097, 3596, 1000.00, 0.00, 2048, 0, 1048, 24.00
56101, 3603, 1083.33, 6944.44, 2048, 0, 964, 7.00
56103, 3605, 1187.50, 12152.77, 2048, 0, 860, 30.00
56106, 3609, 1104.17, 25173.60, 2048, 0, 943, 4.00
56109, 3614, 1020.83, 11284.71, 2048, 0, 1027, 42.00
56112, 3618, 1000.00, -868.07, 2048, 0, 1048, 11.00
56115, 3623, 1083.33, -15625.00, 2048, 0, 964, 44.00
56118, 3626, 1166.67, -1736.10, 2048, 0, 881, 18.00
56121, 3631, 1000.00, 12152.78, 2048, 0, 1048, 44.00
56124, 3635, 1083.33, -0.00, 2048, 0, 964, 19.00
56127, 3639, 1000.00, -0.01, 2048, 0, 1048, 37.00
56130, 3642, 1083.33, -13888.89, 2048, 0, 964, 27.00
56133, 3646, 916.67, 6944.45, 2048, 0, 1131, 5.00
56136, 3649, 916.67, -13888.88, 2048, 0, 1131, 38.00
56139, 3653, 833.33, -6944.44, 2048, 0, 1214, 9.00
56142, 3656, 916.67, -20833.33, 2048, 0, 1131, 42.00
56145, 3660, 833.33, 0.00, 2048, 0, 1214, 17.00
56148, 3663, 916.67, -6944.45, 2048, 0, 1131, 54.00
56151, 3667, 833.33, 6944.45, 2048, 0, 1214, 19.00
56154, 3671, 916.67, -6944.45, 2048, 0, 1131, 49.00
56157, 3675, 916.67, 6944.45, 2048, 0, 1131, 24.00
56160, 3679, 1000.00, 0.00, 2048, 0, 1048, 5.00
56163, 3683, 1000.00, 13888.88, 2048, 0, 1048, 38.00
56166, 3688, 1000.00, 6944.44, 2048, 0, 1048, 8.00
56169, 3692, 1083.33, 6944.44, 2048, 0, 964, 40.00
56172, 3697, 1083.33, 6944.45, 2048, 0, 964, 16.00
56175, 3701, 1166.67, 6944.45, 2048, 0, 881, 50.00
56178, 3705, 1083.33, 13888.88, 2048, 0, 964, 20.00
56181, 3710, 1083.33, 0.00, 2048, 0, 964, 56.00
56184, 3714, 1083.33, 0.00, 2048, 0, 964, 23.00
56187, 3718, 1083.33, -6944.44, 2048, 0, 964, 7.00
56190, 3722, 1083.33, 0.00, 2048, 0, 964, 34.00
56193, 3725, 1000.00, 0.00, 2048, 0, 1048, 6.00
56196, 3729, 916.67, -6944.45, 2048, 0, 1131, 40.00
56199, 3732, 916.67, -13888.89, 2048, 0, 1131, 16.00
56202, 3736, 833.33, -13888.89, 2048, 0, 1214, 51.00
56205, 3739, 916.67, -13888.89, 2048, 0, 1131, 17.00
56208, 3743, 833.33, 0.00, 2048, 0, 1214, 58.00
56211, 3746, 916.67, -6944.45, 2048, 0, 1131, 25.00
56214, 3750, 833.33, 6944.45, 2048, 0, 1214, 13.00
56217, 3754, 916.67, -6944.45, 2048, 0, 1131, 31.00
56220, 3758, 916.67, 6944.45, 2048, 0, 1131, 5.00
56223, 3763, 1000.00, 0.00, 2048, 0, 1048, 37.00
56226, 3767, 1083.33, 13888.88, 2048, 0, 964, 15.00
56229, 3772, 1083.33, 13888.88, 2048, 0, 964, 50.00
56232, 3777, 1166.67, 13888.88, 2048, 0, 881, 18.00
56235, 3782, 1166.67, 13888.88, 2048, 0, 881, 50.00
56238, 3786, 1250.00, 6944.44, 2048, 0, 798, 23.00
56241, 3791, 1166.67, 13888.88, 2048, 0, 881, 24.00
56244, 3796, 1166.67, 0.00, 2048, 0, 881, 31.00
56247, 3800, 1166.67, 0.00, 2048, 0, 881, 4.00
56250, 3805, 1166.67, -6944.45, 2048, 0, 881, 35.00
56253, 3809, 1166.67, 0.00, 2048, 0, 881, 14.00
56256, 3813, 1083.33, 0.00, 2048, 0, 964, 47.00
56259, 3817, 1083.33, -6944.44, 2048, 0, 964, 16.00
56262, 3821, 1000.00, -6944.44, 2048, 0, 1048, 59.00
56265, 3825, 1000.00, -13888.88, 2048, 0, 1048, 22.00
56268, 3828, 1000.00, -6944.45, 2048, 0, 1048, 35.00
56271, 3832, 916.67, -6944.45, 2048, 0, 1131, 29.00
56274, 3836, 916.67, -6944.44, 2048, 0, 1131, 5.00
56277, 3840, 916.67, -6944.44, 2048, 0, 1131, 32.00
56280, 3845, 1000.00, -6944.44, 2048, 0, 1048, 9.00
56283, 3849, 1083.33, 6944.44, 2048, 0, 964, 45.00
56286, 3853, 1083.33, 13888.88, 2048, 0, 964, 13.00
56289, 3858, 1083.33, 13888.88, 2048, 0, 964, 56.00
56292, 3862, 1083.33, 6944.45, 2048, 0, 964, 24.00
56295, 3867, 1083.33, 0.00, 2048, 0, 964, 48.00
56298, 3871, 1166.67, 0.00, 2048, 0, 881, 27.00
56301, 3876, 1083.33, 6944.44, 2048, 0, 964, 2.00
56304, 3880, 1166.67, 0.00, 2048, 0, 881, 36.00
56307, 3884, 1083.33, 6944.44, 2048, 0, 964, 7.00
56310, 3889, 1083.33, -6944.44, 2048, 0, 964, 44.00
56313, 3893, 1083.33, 0.00, 2048, 0, 964, 13.00
56316, 3897, 1083.33, -6944.44, 2048, 0, 964, 53.00
56319, 3901, 1083.33, 0.00, 2048, 0, 964, 22.00
56322, 3904, 1000.00, 0.00, 2048, 0, 1048, 97.00
56325, 3908, 916.67, -6944.45, 2048, 0, 1131, 27.00
56328, 3912, 916.67, -13888.89, 2048, 0, 1131, 9.00
56331, 3915, 916.67, -13888.89, 2048, 0, 1131, 34.00
56334, 3919, 916.67, -6944.44, 2048, 0, 1131, 6.00
56337, 3923, 916.67, 0.00, 2048, 0, 1131, 40.00
56340, 3927, 916.67, 0.00, 2048, 0, 1131, 13.00
56343, 3930, 1000.00, 0.00, 2048, 0, 1048, 48.00
56346, 3935, 916.67, 6944.44, 2048, 0, 1131, 18.00
56349, 3939, 1000.00, -0.01, 2048, 0, 1048, 58.00
56352, 3943, 1000.00, 6944.44, 2048, 0, 1048, 24.00
56355, 3948, 1083.33, 0.00, 2048, 0, 964, 17.00
56358, 3953, 1083.33, 13888.89, 2048, 0, 964, 34.00
56361, 3957, 1166.67, 6944.45, 2048, 0, 881, 6.00
56364, 3961, 1166.67, 13888.88, 2048, 0, 881, 37.00
56367, 3965, 1083.33, 6944.44, 2048, 0, 964, 13.00
56370, 3969, 1000.00, 0.00, 2048, 0, 1048, 45.00
56373, 3973, 1000.00, -13888.88, 2048, 0, 1048, 16.00
56376, 3977, 1000.00, -13888.88, 2048, 0, 1048, 66.00
56379, 3981, 1000.00, -6944.45, 2048, 0, 1048, 23.00
56382, 3984, 1000.00, 0.00, 2048, 0, 1048, 28.00
56385, 3988, 916.67, 0.00, 2048, 0, 1131, 34.00
56388, 3991, 916.67, -6944.44, 2048, 0, 1131, 4.00
56391, 3994, 833.33, -6944.44, 2048, 0, 1214, 31.00
56394, 3998, 833.33, -13888.89, 2048, 0, 1214, 12.00
56397, 4002, 833.33, -6944.44, 2048, 0, 1214, 43.00
56400, 4006, 916.67, -6944.45, 2048, 0, 1131, 10.00
56403, 4009, 1000.00, 6944.45, 2048, 0, 1048, 63.00
56406, 4014, 916.67, 13888.88, 2048, 0, 1131, 19.00
56409, 4018, 1000.00, 6944.44, 2048, 0, 1048, 37.00
56412, 4023, 1000.00, 6944.44, 2048, 0, 1048, 32.00
56415, 4027, 1166.67, 0.00, 2048, 0, 881, 3.00
56418, 4032, 1083.33, 20833.33, 2048, 0, 964, 30.00
56421, 4036, 1166.67, 6944.45, 2048, 0, 881, 13.00
56424, 4041, 1083.33, 13888.89, 2048, 0, 964, 42.00
56427, 4045, 1166.67, -6944.44, 2048, 0, 881, 11.00
56430, 4050, 1083.33, 6944.44, 2048, 0, 964, 55.00
56433, 4054, 1166.67, -6944.44, 2048, 0, 881, 18.00
56436, 4059, 1083.33, 6944.44, 2048, 0, 964, 45.00
56439, 4063, 1166.67, -6944.44, 2048, 0, 881, 26.00
56442, 4067, 1083.33, 6944.44, 2048, 0, 964, 3.00
56445, 4071, 1083.33, -6944.44, 2048, 0, 964, 32.00
56448, 4074, 1000.00, 0.00, 2048, 0, 1048, 10.00
56451, 4078, 916.67, -13888.88, 2048, 0, 1131, 41.00
56454, 4082, 916.67, -13888.89, 2048, 0, 1131, 11.00
56457, 4085, 916.67, -13888.89, 2048, 0, 1131, 51.00
56460, 4089, 916.67, -6944.44, 2048, 0, 1131, 19.00
56463, 4093, 916.67, 0.00, 2048, 0, 1131, 52.00
56466, 1, 916.67, 0.00, 2048, 0, 1131, 25.00
56469, 6, 1000.00, 0.00, 2048, 0, 1048, 6.00
56472, 10, 1083.33, 6944.44, 2048, 0, 964, 29.00
56475, 15, 1083.33, 13888.88, 2048, 0, 964, 9.00
56478, 20, 1166.67, 13888.88, 2048, 0, 881, 40.00
56481, 24, 1166.67, 13888.88, 2048, 0, 881, 14.00
56484, 29, 1166.67, 6944.44, 2048, 0, 881, 48.00
56487, 33, 1166.67, 6944.44, 2048, 0, 881, 16.00
56490, 38, 1083.33, 0.00, 2048, 0, 964, 61.00
56493, 42, 1166.67, -6944.44, 2048, 0, 881, 22.00
56496, 46, 1083.33, 0.00, 2048, 0, 964, 12.00
56499, 50, 1083.33, -6944.44, 2048, 0, 964, 31.00
56502, 54, 1000.00, 0.00, 2048, 0, 1048, 4.00
56505, 58, 1000.00, -13888.88, 2048, 0, 1048, 35.00
56508, 62, 1000.00, -6944.45, 2048, 0, 1048, 12.00
56511, 65, 1000.00, -6944.45, 2048, 0, 1048, 43.00
56514, 69, 916.67, 0.00, 2048, 0, 1131, 15.00
56517, 72, 916.67, -6944.44, 2048, 0, 1131, 63.00
56520, 76, 833.33, -6944.44, 2048, 0, 1214, 20.00
56523, 80, 916.67, -13888.89, 2048, 0, 1131, 20.00
56526, 84, 916.67, 0.00, 2048, 0, 1131, 28.00
56529, 88, 1000.00, 0.00, 2048, 0, 1048, 4.00
56532, 92, 1000.00, 13888.88, 2048, 0, 1048, 35.00
56535, 97, 1000.00, 6944.44, 2048, 0, 1048, 11.00
56538, 101, 1083.33, 6944.44, 2048, 0, 964, 46.00
56541, 106, 1083.33, 6944.45, 2048, 0, 964, 13.00
56544, 110, 1166.67, 6944.45, 2048, 0, 881, 45.00
56547, 115, 1083.33, 13888.88, 2048, 0, 964, 20.00
56550, 119, 1166.67, 0.00, 2048, 0, 881, 37.00
56553, 124, 1083.33, 6944.44, 2048, 0, 964, 25.00
56556, 128, 1166.67, -6944.44, 2048, 0, 881, 4.00
56559, 132, 1083.33, 6944.44, 2048, 0, 964, 35.00
56562, 136, 1083.33, -6944.44, 2048, 0, 964, 7.00
56565, 140, 1000.00, 0.00, 2048, 0, 1048, 41.00
56568, 143, 1000.00, -13888.88, 2048, 0, 1048, 16.00
56571, 147, 916.67, -6944.45, 2048, 0, 1131, 51.00
56574, 151, 916.67, -13888.89, 2048, 0, 1131, 16.00
56577, 154, 916.67, -6944.44, 2048, 0, 1131, 46.00
56580, 158, 916.67, -6944.44, 2048, 0, 1131, 24.00
56583, 162, 916.67, 0.00, 2048, 0, 1131, 3.00
56586, 166, 916.67, 0.00, 2048, 0, 1131, 32.00
56589, 170, 1000.00, 0.00, 2048, 0, 1048, 4.00
56592, 175, 1000.00, 6944.44, 2048, 0, 1048, 39.00
56595, 179, 1083.33, 6944.44, 2048, 0, 964, 14.00
56598, 184, 1083.33, 13888.88, 2048, 0, 964, 53.00
