Time (ms), Position (count), Velocity (count/s), Acceleration (count/s2), Desired Vel, Desired Acc, control signal, motorCurrent (raw)
57561, 1620, 1666.67, -76388.90, 2048, 0, 381, 113.00
57564, 1623, 1000.00, -83333.33, 2048, 0, 1048, 78.00
57567, 1625, 833.33, -152777.77, 2048, 0, 1214, 47.00
57570, 1627, 583.33, -104166.66, 2048, 0, 1464, 74.00
57573, 1630, 583.33, -90277.77, 2048, 0, 1464, 42.00
57576, 1632, 583.33, -34722.22, 2048, 0, 1464, 60.00
57579, 1635, 583.33, -20833.33, 2048, 0, 1464, 39.00
57582, 1638, 666.67, 0.00, 2048, 0, 1381, 49.00
57585, 1642, 666.67, 6944.44, 2048, 0, 1381, 41.00
57588, 1645, 833.33, 6944.44, 2048, 0, 1214, 13.00
57591, 1648, 833.33, 20833.33, 2048, 0, 1214, 43.00
57594, 1651, 833.33, 13888.89, 2048, 0, 1214, 16.00
57597, 1655, 750.00, 13888.89, 2048, 0, 1298, 45.00
57600, 1658, 833.33, -6944.45, 2048, 0, 1214, 18.00
57603, 1662, 833.33, 0.00, 2048, 0, 1214, 59.00
57606, 1666, 916.67, 0.00, 2048, 0, 1131, 19.00
57609, 1670, 916.67, 13888.90, 2048, 0, 1131, 46.00
57612, 1674, 1000.00, 6944.45, 2048, 0, 1048, 25.00
57615, 1679, 1000.00, 13888.88, 2048, 0, 1048, 3.00
57618, 1683, 1083.33, 6944.44, 2048, 0, 964, 32.00
57621, 1688, 1083.33, 13888.88, 2048, 0, 964, 5.00
57624, 1693, 1166.67, 6944.45, 2048, 0, 881, 41.00
57627, 1698, 1166.67, 13888.88, 2048, 0, 881, 11.00
57630, 1703, 1250.00, 6944.44, 2048, 0, 798, 48.00
57633, 1707, 1250.00, 13888.88, 2048, 0, 798, 18.00
57636, 1712, 1166.67, 6944.45, 2048, 0, 881, 50.00
57639, 1717, 1166.67, 0.00, 2048, 0, 881, 22.00
57642, 1721, 1166.67, -6944.45, 2048, 0, 881, 8.00
57645, 1725, 1166.67, -6944.45, 2048, 0, 881, 28.00
57648, 1730, 1083.33, 0.00, 2048, 0, 964, 3.00
57651, 1734, 1083.33, -6944.44, 2048, 0, 964, 36.00
57654, 1738, 1083.33, -6944.44, 2048, 0, 964, 8.00
57657, 1742, 1083.33, -6944.44, 2048, 0, 964, 48.00
57660, 1746, 1000.00, 0.00, 2048, 0, 1048, 13.00
57663, 1751, 1000.00, -6944.45, 2048, 0, 1048, 47.00
57666, 1756, 1083.33, -6944.45, 2048, 0, 964, 21.00
57669, 1761, 1166.67, 0.00, 2048, 0, 881, 10.00
57672, 1767, 1250.00, 13888.88, 2048, 0, 798, 26.00
57675, 1772, 1333.33, 20833.33, 2048, 0, 714, 4.00
57678, 1777, 1333.33, 20833.32, 2048, 0, 714, 34.00
57681, 1782, 1333.33, 13888.88, 2048, 0, 714, 6.00
57684, 1787, 1250.00, 6944.44, 2048, 0, 798, 42.00
57687, 1792, 1250.00, -6944.44, 2048, 0, 798, 10.00
57690, 1797, 1250.00, -6944.44, 2048, 0, 798, 57.00
57693, 1802, 1250.00, -6944.44, 2048, 0, 798, 17.00
57696, 1807, 1250.00, 0.00, 2048, 0, 798, 20.00
57699, 1811, 1250.00, 0.00, 2048, 0, 798, 27.00
57702, 1815, 1166.67, 0.00, 2048, 0, 881, 4.00
57705, 1819, 1083.33, -6944.45, 2048, 0, 964, 31.00
57708, 1823, 1000.00, -13888.88, 2048, 0, 1048, 5.00
57711, 1827, 1000.00, -20833.33, 2048, 0, 1048, 39.00
57714, 1831, 1000.00, -13888.88, 2048, 0, 1048, 12.00
57717, 1835, 1000.00, -6944.45, 2048, 0, 1048, 53.00
57720, 1839, 1000.00, 0.00, 2048, 0, 1048, 15.00
57723, 1844, 1000.00, 0.00, 2048, 0, 1048, 33.00
57726, 1848, 1083.33, 0.00, 2048, 0, 964, 22.00
57729, 1853, 1083.33, 6944.45, 2048, 0, 964, 6.00
57732, 1858, 1166.67, 6944.45, 2048, 0, 881, 33.00
57735, 1863, 1166.67, 13888.88, 2048, 0, 881, 5.00
57738, 1868, 1250.00, 6944.44, 2048, 0, 798, 41.00
57741, 1873, 1250.00, 13888.88, 2048, 0, 798, 9.00
57744, 1878, 1250.00, 6944.45, 2048, 0, 798, 49.00
57747, 1883, 1250.00, 6944.45, 2048, 0, 798, 17.00
57750, 1887, 1250.00, 0.00, 2048, 0, 798, 44.00
57753, 1892, 1166.67, 0.00, 2048, 0, 881, 20.00
57756, 1896, 1166.67, -6944.45, 2048, 0, 881, 4.00
57759, 1900, 1083.33, -6944.45, 2048, 0, 964, 29.00
57762, 1904, 1083.33, -13888.88, 2048, 0, 964, 4.00
57765, 1908, 1000.00, -6944.44, 2048, 0, 1048, 37.00
57768, 1912, 1000.00, -13888.88, 2048, 0, 1048, 7.00
57771, 1916, 1000.00, -6944.45, 2048, 0, 1048, 49.00
57774, 1919, 1000.00, -6944.45, 2048, 0, 1048, 12.00
57777, 1924, 916.67, 0.00, 2048, 0, 1131, 39.00
57780, 1928, 1000.00, -6944.44, 2048, 0, 1048, 21.00
57783, 1932, 1000.00, 0.00, 2048, 0, 1048, 8.00
57786, 1937, 1083.33, 0.00, 2048, 0, 964, 23.00
57789, 1942, 1083.33, 13888.89, 2048, 0, 964, 4.00
57792, 1947, 1166.67, 6944.45, 2048, 0, 881, 34.00
57795, 1952, 1250.00, 13888.88, 2048, 0, 798, 9.00
57798, 1957, 1250.00, 13888.88, 2048, 0, 798, 44.00
57801, 1962, 1250.00, 13888.88, 2048, 0, 798, 12.00
57804, 1967, 1250.00, 6944.45, 2048, 0, 798, 59.00
57807, 1971, 1250.00, 0.00, 2048, 0, 798, 19.00
57810, 1976, 1166.67, 0.00, 2048, 0, 881, 13.00
57813, 1981, 1166.67, -6944.45, 2048, 0, 881, 27.00
57816, 1985, 1166.67, -6944.45, 2048, 0, 881, 4.00
57819, 1989, 1166.67, -6944.45, 2048, 0, 881, 34.00
57822, 1993, 1083.33, 0.00, 2048, 0, 964, 6.00
57825, 1997, 1000.00, -6944.44, 2048, 0, 1048, 38.00
57828, 2001, 1000.00, -13888.88, 2048, 0, 1048, 13.00
57831, 2005, 1000.00, -13888.88, 2048, 0, 1048, 55.00
57834, 2010, 1000.00, -6944.45, 2048, 0, 1048, 17.00
57837, 2014, 1083.33, 0.00, 2048, 0, 964, 24.00
57840, 2019, 1083.33, 6944.45, 2048, 0, 964, 23.00
57843, 2024, 1166.67, 6944.45, 2048, 0, 881, 6.00
57846, 2029, 1166.67, 13888.88, 2048, 0, 881, 32.00
57849, 2034, 1250.00, 6944.44, 2048, 0, 798, 5.00
57852, 2040, 1250.00, 13888.88, 2048, 0, 798, 43.00
57855, 2045, 1333.33, 6944.45, 2048, 0, 714, 11.00
57858, 2050, 1333.33, 13888.88, 2048, 0, 714, 53.00
57861, 2055, 1333.33, 6944.44, 2048, 0, 714, 19.00
57864, 2060, 1250.00, 6944.44, 2048, 0, 798, 37.00
57867, 2064, 1250.00, -6944.44, 2048, 0, 798, 24.00
57870, 2069, 1166.67, -6944.44, 2048, 0, 881, 4.00
57873, 2073, 1166.67, -13888.88, 2048, 0, 881, 32.00
57876, 2077, 1083.33, -6944.45, 2048, 0, 964, 4.00
57879, 2081, 1083.33, -13888.88, 2048, 0, 964, 38.00
57882, 2085, 1000.00, -6944.44, 2048, 0, 1048, 8.00
57885, 2089, 1000.00, -13888.88, 2048, 0, 1048, 53.00
57888, 2093, 1000.00, -6944.45, 2048, 0, 1048, 14.00
57891, 2097, 1000.00, -6944.45, 2048, 0, 1048, 45.00
57894, 2101, 1000.00, 0.00, 2048, 0, 1048, 23.00
57897, 2106, 1000.00, 0.00, 2048, 0, 1048, 5.00
57900, 2111, 1083.33, 0.00, 2048, 0, 964, 28.00
57903, 2115, 1166.67, 6944.45, 2048, 0, 881, 5.00
57906, 2120, 1166.67, 13888.88, 2048, 0, 881, 38.00
57909, 2125, 1166.67, 13888.88, 2048, 0, 881, 11.00
57912, 2130, 1166.67, 6944.44, 2048, 0, 881, 48.00
57915, 2135, 1250.00, 0.00, 2048, 0, 798, 13.00
57918, 2139, 1250.00, 6944.45, 2048, 0, 798, 58.00
57921, 2144, 1166.67, 6944.45, 2048, 0, 881, 20.00
57924, 2148, 1166.67, 0.00, 2048, 0, 881, 8.00
57927, 2152, 1083.33, -6944.45, 2048, 0, 964, 30.00
57930, 2156, 1083.33, -13888.88, 2048, 0, 964, 4.00
57933, 2160, 1000.00, -6944.44, 2048, 0, 1048, 35.00
57936, 2164, 1000.00, -13888.88, 2048, 0, 1048, 8.00
57939, 2168, 1000.00, -6944.45, 2048, 0, 1048, 43.00
57942, 2172, 1000.00, -6944.45, 2048, 0, 1048, 15.00
57945, 2175, 1000.00, 0.00, 2048, 0, 1048, 55.00
57948, 2180, 916.67, 0.00, 2048, 0, 1131, 17.00
57951, 2184, 1000.00, -6944.44, 2048, 0, 1048, 17.00
57954, 2188, 1000.00, 0.00, 2048, 0, 1048, 24.00
57957, 2193, 1083.33, 0.00, 2048, 0, 964, 4.00
57960, 2198, 1083.33, 13888.89, 2048, 0, 964, 35.00
57963, 2203, 1166.67, 6944.45, 2048, 0, 881, 6.00
57966, 2208, 1250.00, 13888.88, 2048, 0, 798, 45.00
57969, 2213, 1250.00, 13888.88, 2048, 0, 798, 13.00
57972, 2218, 1250.00, 13888.88, 2048, 0, 798, 56.00
57975, 2223, 1250.00, 6944.45, 2048, 0, 798, 20.00
57978, 2227, 1250.00, 0.00, 2048, 0, 798, 26.00
57981, 2232, 1166.67, 0.00, 2048, 0, 881, 25.00
57984, 2237, 1166.67, -6944.45, 2048, 0, 881, 3.00
57987, 2241, 1166.67, -6944.45, 2048, 0, 881, 31.00
57990, 2245, 1166.67, -6944.45, 2048, 0, 881, 5.00
57993, 2249, 1083.33, 0.00, 2048, 0, 964, 42.00
57996, 2253, 1000.00, -6944.44, 2048, 0, 1048, 12.00
57999, 2257, 1000.00, -13888.88, 2048, 0, 1048, 55.00
58002, 2261, 1000.00, -13888.88, 2048, 0, 1048, 14.00
58005, 2265, 1000.00, -6944.45, 2048, 0, 1048, 35.00
58008, 2270, 1000.00, 0.00, 2048, 0, 1048, 25.00
58011, 2274, 1083.33, 0.00, 2048, 0, 964, 6.00
58014, 2279, 1083.33, 6944.45, 2048, 0, 964, 29.00
58017, 2284, 1166.67, 6944.45, 2048, 0, 881, 7.00
58020, 2289, 1166.67, 13888.88, 2048, 0, 881, 38.00
58023, 2294, 1250.00, 6944.44, 2048, 0, 798, 10.00
58026, 2299, 1250.00, 13888.88, 2048, 0, 798, 51.00
58029, 2304, 1250.00, 6944.45, 2048, 0, 798, 16.00
58032, 2309, 1250.00, 6944.45, 2048, 0, 798, 51.00
58035, 2314, 1250.00, 0.00, 2048, 0, 798, 23.00
58038, 2318, 1250.00, 0.00, 2048, 0, 798, 5.00
58041, 2322, 1166.67, 0.00, 2048, 0, 881, 30.00
58044, 2327, 1083.33, -6944.45, 2048, 0, 964, 3.00
58047, 2331, 1083.33, -13888.88, 2048, 0, 964, 38.00
58050, 2335, 1083.33, -13888.88, 2048, 0, 964, 12.00
58053, 2338, 1083.33, -6944.44, 2048, 0, 964, 50.00
58056, 2342, 916.67, 0.00, 2048, 0, 1131, 15.00
58059, 2346, 916.67, -13888.89, 2048, 0, 1131, 58.00
58062, 2350, 916.67, -13888.89, 2048, 0, 1131, 21.00
58065, 2354, 1000.00, -13888.89, 2048, 0, 1048, 9.00
58068, 2358, 1000.00, 6944.44, 2048, 0, 1048, 26.00
58071, 2363, 1000.00, 6944.44, 2048, 0, 1048, 4.00
58074, 2367, 1083.33, 6944.44, 2048, 0, 964, 38.00
58077, 2372, 1083.33, 6944.45, 2048, 0, 964, 8.00
58080, 2377, 1166.67, 6944.45, 2048, 0, 881, 43.00
58083, 2382, 1166.67, 13888.88, 2048, 0, 881, 17.00
58086, 2387, 1250.00, 6944.44, 2048, 0, 798, 58.00
58089, 2392, 1250.00, 13888.88, 2048, 0, 798, 19.00
58092, 2396, 1250.00, 6944.45, 2048, 0, 798, 20.00
58095, 2400, 1166.67, 6944.45, 2048, 0, 881, 29.00
58098, 2405, 1083.33, -6944.45, 2048, 0, 964, 4.00
58101, 2409, 1083.33, -13888.88, 2048, 0, 964, 36.00
58104, 2413, 1083.33, -13888.88, 2048, 0, 964, 8.00
58107, 2417, 1083.33, -6944.44, 2048, 0, 964, 46.00
58110, 2420, 1000.00, 0.00, 2048, 0, 1048, 14.00
58113, 2424, 916.67, -6944.45, 2048, 0, 1131, 54.00
58116, 2428, 916.67, -13888.89, 2048, 0, 1131, 20.00
58119, 2432, 916.67, -13888.89, 2048, 0, 1131, 27.00
58122, 2436, 1000.00, -6944.44, 2048, 0, 1048, 25.00
58125, 2440, 1000.00, 6944.44, 2048, 0, 1048, 2.00
58128, 2444, 1000.00, 6944.44, 2048, 0, 1048, 33.00
58131, 2449, 1000.00, 6944.44, 2048, 0, 1048, 5.00
58134, 2453, 1083.33, 0.00, 2048, 0, 964, 43.00
58137, 2458, 1083.33, 6944.45, 2048, 0, 964, 14.00
58140, 2463, 1166.67, 6944.45, 2048, 0, 881, 57.00
58143, 2468, 1166.67, 13888.88, 2048, 0, 881, 19.00
58146, 2472, 1250.00, 6944.44, 2048, 0, 798, 41.00
58149, 2477, 1166.67, 13888.88, 2048, 0, 881, 26.00
58152, 2482, 1166.67, 0.00, 2048, 0, 881, 3.00
58155, 2486, 1166.67, 0.00, 2048, 0, 881, 30.00
58158, 2491, 1166.67, -6944.45, 2048, 0, 881, 6.00
58161, 2495, 1166.67, 0.00, 2048, 0, 881, 39.00
58164, 2499, 1083.33, 0.00, 2048, 0, 964, 12.00
58167, 2503, 1083.33, -6944.44, 2048, 0, 964, 51.00
58170, 2507, 1000.00, -6944.44, 2048, 0, 1048, 18.00
58173, 2511, 1000.00, -13888.88, 2048, 0, 1048, 48.00
58176, 2515, 1000.00, -6944.45, 2048, 0, 1048, 23.00
58179, 2519, 1000.00, -6944.45, 2048, 0, 1048, 5.00
58182, 2523, 1000.00, 0.00, 2048, 0, 1048, 32.00
58185, 2528, 1000.00, 0.00, 2048, 0, 1048, 3.00
58188, 2532, 1083.33, 0.00, 2048, 0, 964, 35.00
58191, 2537, 1083.33, 6944.45, 2048, 0, 964, 10.00
58194, 2542, 1166.67, 6944.45, 2048, 0, 881, 47.00
58197, 2548, 1166.67, 13888.88, 2048, 0, 881, 12.00
58200, 2553, 1333.33, 6944.44, 2048, 0, 714, 60.00
58203, 2558, 1333.33, 20833.32, 2048, 0, 714, 19.00
58206, 2562, 1333.33, 13888.89, 2048, 0, 714, 11.00
58209, 2567, 1166.67, 13888.89, 2048, 0, 881, 28.00
58212, 2572, 1166.67, -13888.89, 2048, 0, 881, 4.00
58215, 2576, 1166.67, -13888.89, 2048, 0, 881, 34.00
58218, 2581, 1166.67, -13888.89, 2048, 0, 881, 10.00
58221, 2585, 1166.67, 0.00, 2048, 0, 881, 47.00
58224, 2589, 1083.33, 0.00, 2048, 0, 964, 14.00
58227, 2593, 1083.33, -6944.44, 2048, 0, 964, 57.00
58230, 2597, 1000.00, -6944.44, 2048, 0, 1048, 17.00
58233, 2601, 1000.00, -13888.88, 2048, 0, 1048, 21.00
58236, 2605, 1000.00, -6944.45, 2048, 0, 1048, 25.00
58239, 2609, 1000.00, -6944.45, 2048, 0, 1048, 3.00
58242, 2614, 1000.00, 0.00, 2048, 0, 1048, 35.00
58245, 2619, 1083.33, 0.00, 2048, 0, 964, 5.00
58248, 2623, 1166.67, 6944.45, 2048, 0, 881, 42.00
58251, 2629, 1166.67, 13888.88, 2048, 0, 881, 16.00
58254, 2634, 1250.00, 13888.88, 2048, 0, 798, 75.00
58257, 2639, 1250.00, 13888.88, 2048, 0, 798, 20.00
58260, 2644, 1333.33, 6944.45, 2048, 0, 714, 32.00
58263, 2649, 1250.00, 13888.88, 2048, 0, 798, 26.00
58266, 2654, 1250.00, 0.00, 2048, 0, 798, 3.00
58269, 2658, 1250.00, 0.00, 2048, 0, 798, 33.00
58272, 2663, 1166.67, -6944.44, 2048, 0, 881, 4.00
58275, 2668, 1166.67, -6944.45, 2048, 0, 881, 42.00
58278, 2672, 1166.67, -6944.45, 2048, 0, 881, 10.00
58281, 2676, 1166.67, -6944.45, 2048, 0, 881, 52.00
58284, 2680, 1083.33, 0.00, 2048, 0, 964, 20.00
58287, 2684, 1000.00, -6944.44, 2048, 0, 1048, 44.00
58290, 2688, 1000.00, -13888.88, 2048, 0, 1048, 22.00
58293, 2692, 1000.00, -13888.88, 2048, 0, 1048, 4.00
58296, 2696, 1000.00, -6944.45, 2048, 0, 1048, 30.00
58299, 2700, 1000.00, 0.00, 2048, 0, 1048, 4.00
58302, 2705, 1000.00, 0.00, 2048, 0, 1048, 34.00
58305, 2709, 1083.33, 0.00, 2048, 0, 964, 7.00
58308, 2714, 1083.33, 6944.45, 2048, 0, 964, 52.00
58311, 2719, 1166.67, 6944.45, 2048, 0, 881, 15.00
58314, 2724, 1166.67, 13888.88, 2048, 0, 881, 48.00
58317, 2729, 1250.00, 6944.44, 2048, 0, 798, 24.00
58320, 2734, 1250.00, 13888.88, 2048, 0, 798, 7.00
58323, 2739, 1250.00, 6944.45, 2048, 0, 798, 26.00
58326, 2744, 1250.00, 6944.45, 2048, 0, 798, 4.00
58329, 2749, 1250.00, 0.00, 2048, 0, 798, 38.00
58332, 2754, 1250.00, 0.00, 2048, 0, 798, 11.00
58335, 2758, 1250.00, 0.00, 2048, 0, 798, 45.00
58338, 2763, 1166.67, 0.00, 2048, 0, 881, 13.00
58341, 2767, 1166.67, -6944.45, 2048, 0, 881, 56.00
58344, 2771, 1083.33, -6944.45, 2048, 0, 964, 19.00
58347, 2776, 1083.33, -13888.88, 2048, 0, 964, 13.00
58350, 2780, 1083.33, -6944.44, 2048, 0, 964, 28.00
58353, 2785, 1083.33, -6944.44, 2048, 0, 964, 3.00
58356, 2789, 1166.67, 0.00, 2048, 0, 881, 34.00
58359, 2794, 1083.33, 6944.44, 2048, 0, 964, 4.00
58362, 2798, 1166.67, 0.00, 2048, 0, 881, 41.00
58365, 2803, 1083.33, 6944.44, 2048, 0, 964, 14.00
58368, 2809, 1166.67, -6944.44, 2048, 0, 881, 51.00
58371, 2814, 1250.00, 6944.44, 2048, 0, 798, 18.00
58374, 2819, 1333.33, 6944.45, 2048, 0, 714, 24.00
58377, 2824, 1333.33, 20833.32, 2048, 0, 714, 25.00
58380, 2828, 1250.00, 13888.88, 2048, 0, 798, 3.00
58383, 2833, 1166.67, 0.00, 2048, 0, 881, 34.00
58386, 2838, 1166.67, -13888.88, 2048, 0, 881, 6.00
58389, 2843, 1166.67, -13888.88, 2048, 0, 881, 43.00
58392, 2847, 1250.00, -6944.45, 2048, 0, 798, 12.00
58395, 2851, 1166.67, 6944.45, 2048, 0, 881, 55.00
58398, 2855, 1083.33, 0.00, 2048, 0, 964, 21.00
58401, 2859, 1000.00, -6944.44, 2048, 0, 1048, 31.00
58404, 2863, 1000.00, -20833.33, 2048, 0, 1048, 24.00
58407, 2867, 1000.00, -13888.88, 2048, 0, 1048, 3.00
58410, 2871, 1000.00, -6944.45, 2048, 0, 1048, 31.00
58413, 2875, 1000.00, 0.00, 2048, 0, 1048, 3.00
58416, 2879, 1000.00, 0.00, 2048, 0, 1048, 40.00
58419, 2884, 1000.00, 0.00, 2048, 0, 1048, 9.00
58422, 2889, 1083.33, 0.00, 2048, 0, 964, 52.00
58425, 2893, 1166.67, 6944.45, 2048, 0, 881, 17.00
