Time (ms), Position (count), Velocity (count/s), Acceleration (count/s2), Desired Vel, Desired Acc, control signal, motorCurrent (raw)
68691, 167, 1666.67, 0.00, 2048, 0, 762, 35.00
68694, 176, 1833.33, 0.00, 2048, 0, 429, 82.00
68697, 186, 2000.00, 13888.89, 2048, 0, 96, 47.00
68700, 196, 2250.00, 27777.79, 2048, 0, -404, 0.00
68706, 209, 2416.67, 48611.12, 2048, 0, -737, 264.00
68709, 211, 2208.33, 41666.67, 2048, 0, -320, 313.00
68712, 212, 1541.67, 10416.67, 2048, 0, 1012, 208.00
68715, 212, 791.67, -65972.22, 2048, 0, 2512, 303.00
68718, 212, 250.00, -135416.66, 2048, 0, 3596, 205.00
68721, 214, 83.33, -163194.44, 2048, 0, 3929, 226.00
68724, 218, 166.67, -121527.78, 2048, 0, 3762, 177.00
68727, 220, 500.00, -52083.33, 2048, 0, 3096, 155.00
68730, 229, 666.67, 20833.33, 2048, 0, 2762, 161.00
68733, 236, 1250.00, 48611.11, 2048, 0, 1596, 87.00
68736, 243, 1500.00, 90277.77, 2048, 0, 1096, 146.00
68739, 251, 1916.67, 83333.34, 2048, 0, 262, 70.00
68742, 262, 1833.33, 104166.66, 2048, 0, 429, 154.00
68745, 274, 2166.67, 48611.10, 2048, 0, -237, 74.00
68748, 283, 2583.33, 55555.56, 2048, 0, -1070, 497.00
68751, 287, 2666.67, 55555.59, 2048, 0, -1237, 496.00
68757, 288, 2083.33, 69444.46, 2048, 0, -70, 455.00
68760, 288, 1125.00, 17361.11, 2048, 0, 1846, 14.00
68763, 287, 375.00, -97222.23, 2048, 0, 3346, 295.00
68766, 287, -41.67, -166666.66, 2048, 0, 4179, 203.00
68772, 287, -83.33, -177083.31, 2048, 0, 4262, 153.00
68775, 287, -83.33, -98958.33, 2048, 0, 4262, 210.00
68778, 287, 0.00, -36458.33, 2048, 0, 4096, 135.00
68781, 287, 0.00, 5208.33, 2048, 0, 4096, 155.00
68784, 287, 0.00, 6944.44, 2048, 0, 4096, 113.00
68787, 287, 0.00, 6944.44, 2048, 0, 4096, 82.00
68790, 288, 0.00, 0.00, 2048, 0, 4096, 104.00
68793, 288, 83.33, 0.00, 2048, 0, 3929, 48.00
68796, 293, 83.33, 6944.44, 2048, 0, 3929, 107.00
68799, 300, 500.00, 6944.44, 2048, 0, 3096, 46.00
68802, 307, 1000.00, 41666.67, 2048, 0, 2096, 121.00
68805, 313, 1583.33, 76388.89, 2048, 0, 929, 53.00
68808, 320, 1666.67, 125000.00, 2048, 0, 762, 80.00
68811, 327, 1666.67, 97222.22, 2048, 0, 762, 49.00
68814, 334, 1666.67, 55555.54, 2048, 0, 762, 46.00
68817, 342, 1750.00, 6944.44, 2048, 0, 596, 57.00
68820, 351, 1833.33, 6944.45, 2048, 0, 429, 10.00
68823, 360, 2000.00, 13888.90, 2048, 0, 96, 77.00
68826, 369, 2166.67, 27777.79, 2048, 0, -237, 73.00
68832, 380, 2250.00, 34722.23, 2048, 0, -404, 497.00
68835, 379, 1958.33, 31250.01, 2048, 0, 179, 0.00
68838, 380, 1125.00, -6944.44, 2048, 0, 1846, 478.00
68841, 379, 458.33, -90277.78, 2048, 0, 3179, 401.00
68844, 380, -83.33, -149305.55, 2048, 0, 4262, 416.00
68847, 384, 83.33, -170138.89, 2048, 0, 3929, 296.00
68850, 393, 333.33, -86805.55, 2048, 0, 3429, 314.00
68853, 403, 1166.67, -10416.67, 2048, 0, 1762, 239.00
68856, 414, 1916.67, 104166.67, 2048, 0, 262, 245.00
68859, 429, 2500.00, 152777.78, 2048, 0, -904, 230.00
68862, 445, 3000.00, 180555.55, 2048, 0, -1904, 498.00
68865, 451, 3500.00, 152777.78, 2048, 0, -2904, 499.00
68868, 457, 3083.33, 131944.44, 2048, 0, -2070, 457.00
68871, 462, 2333.33, 48611.13, 2048, 0, -570, 433.00
68874, 462, 1416.67, -55555.54, 2048, 0, 1262, 162.00
68877, 461, 916.67, -173611.11, 2048, 0, 2262, 482.00
68880, 462, 333.33, -180555.58, 2048, 0, 3429, 400.00
68883, 461, 0.00, -166666.69, 2048, 0, 4096, 385.00
68886, 451, -83.33, -118055.55, 2048, 0, 4262, 329.00
68889, 471, -833.33, -83333.33, 2048, 0, 5762, 298.00
68892, 483, 750.00, -97222.22, 2048, 0, 2596, 310.00
68895, 495, 1833.33, 62499.99, 2048, 0, 429, 220.00
68898, 508, 3666.67, 159722.22, 2048, 0, -3237, 0.00
68901, 523, 3083.33, 375000.00, 2048, 0, -2070, 493.00
68904, 527, 3333.33, 194444.45, 2048, 0, -2570, 492.00
68907, 540, 2666.67, 125000.02, 2048, 0, -1237, 461.00
68910, 541, 2666.67, -83333.31, 2048, 0, -1237, 416.00
68916, 540, 1500.00, -34722.23, 2048, 0, 1095, 0.00
68919, 541, 1125.00, -104166.67, 2048, 0, 1845, 490.00
68922, 540, 125.00, -79861.11, 2048, 0, 3846, 430.00
68925, 540, -41.67, -163194.45, 2048, 0, 4179, 448.00
68928, 541, 0.00, -128472.23, 2048, 0, 4096, 336.00
68931, 541, 0.00, -93750.02, 2048, 0, 4096, 324.00
68934, 547, 83.33, -10416.67, 2048, 0, 3929, 251.00
68937, 560, 583.33, 10416.67, 2048, 0, 2929, 273.00
68940, 572, 1583.33, 48611.11, 2048, 0, 929, 208.00
68943, 584, 2583.33, 131944.44, 2048, 0, -1070, 1.00
68946, 602, 3083.33, 208333.34, 2048, 0, -2070, 512.00
68949, 606, 3500.00, 208333.36, 2048, 0, -2904, 488.00
68952, 613, 2833.33, 159722.22, 2048, 0, -1570, 481.00
68955, 619, 2416.67, 20833.31, 2048, 0, -737, 384.00
68958, 619, 1416.67, -55555.56, 2048, 0, 1262, 0.00
68961, 619, 1083.33, -173611.11, 2048, 0, 1929, 447.00
68964, 618, 500.00, -145833.33, 2048, 0, 3096, 457.00
68970, 619, -83.33, -159722.23, 2048, 0, 4262, 333.00
68973, 630, -41.67, -100694.45, 2048, 0, 4179, 328.00
68976, 643, 875.00, -69444.44, 2048, 0, 2346, 267.00
68979, 653, 2041.67, 55555.56, 2048, 0, 12, 266.00
68982, 653, 2833.33, 177083.34, 2048, 0, -1570, 171.00
68985, 676, 1916.67, 239583.34, 2048, 0, 262, 213.00
68988, 689, 2750.00, 86805.56, 2048, 0, -1404, 138.00
68991, 699, 3000.00, 59027.77, 2048, 0, -1904, 173.00
68994, 707, 3833.33, 13888.90, 2048, 0, -3570, 137.00
68997, 713, 2583.33, 159722.22, 2048, 0, -1070, 129.00
69000, 715, 2000.00, -13888.87, 2048, 0, 96, 97.00
69003, 722, 1333.33, -83333.34, 2048, 0, 1429, 203.00
69006, 726, 1250.00, -208333.33, 2048, 0, 1596, 145.00
69009, 733, 1083.33, -111111.12, 2048, 0, 1929, 138.00
69012, 740, 1500.00, -76388.88, 2048, 0, 1096, 135.00
69015, 747, 1500.00, 13888.88, 2048, 0, 1096, 70.00
69018, 755, 1750.00, 20833.33, 2048, 0, 596, 136.00
69021, 765, 1833.33, 55555.55, 2048, 0, 429, 58.00
69024, 777, 2083.33, 27777.77, 2048, 0, -70, 0.00
69027, 788, 2500.00, 48611.11, 2048, 0, -904, 308.00
69030, 795, 2750.00, 62500.00, 2048, 0, -1404, 323.00
69033, 799, 2500.00, 76388.90, 2048, 0, -904, 238.00
69036, 801, 1833.33, 34722.23, 2048, 0, 429, 0.00
69039, 802, 1083.33, -55555.55, 2048, 0, 1929, 160.00
69042, 803, 583.33, -138888.89, 2048, 0, 2929, 120.00
69045, 806, 333.33, -159722.22, 2048, 0, 3429, 149.00
69048, 809, 416.67, -125000.00, 2048, 0, 3262, 85.00
69051, 813, 583.33, -55555.55, 2048, 0, 2929, 137.00
69054, 818, 833.33, 0.01, 2048, 0, 2429, 76.00
69057, 822, 1000.00, 41666.67, 2048, 0, 2096, 134.00
69060, 828, 1083.33, 48611.11, 2048, 0, 1929, 66.00
69063, 833, 1250.00, 41666.67, 2048, 0, 1596, 95.00
69066, 840, 1250.00, 34722.22, 2048, 0, 1596, 65.00
69069, 848, 1500.00, 20833.33, 2048, 0, 1096, 49.00
69072, 856, 1666.67, 34722.22, 2048, 0, 762, 74.00
69075, 864, 1916.67, 34722.23, 2048, 0, 262, 23.00
69078, 873, 2000.00, 55555.56, 2048, 0, 96, 82.00
69081, 881, 2083.33, 41666.67, 2048, 0, -70, 86.00
69084, 890, 2083.33, 34722.23, 2048, 0, -70, 351.00
69087, 894, 2166.67, 13888.90, 2048, 0, -237, 234.00
69090, 896, 1750.00, 13888.90, 2048, 0, 595, 0.00
69093, 897, 1250.00, -27777.78, 2048, 0, 1596, 482.00
69099, 907, 583.33, -69444.45, 2048, 0, 2929, 436.00
69102, 917, 666.67, -104166.67, 2048, 0, 2762, 382.00
69105, 931, 1333.33, -62500.01, 2048, 0, 1429, 345.00
69108, 950, 2416.67, 34722.21, 2048, 0, -737, 0.00
69114, 980, 3583.33, 152777.77, 2048, 0, -3070, 506.00
69117, 985, 4000.00, 194444.45, 2048, 0, -3904, 491.00
69120, 988, 3250.00, 173611.11, 2048, 0, -2404, 486.00
69123, 988, 1916.67, 20833.35, 2048, 0, 262, 0.00
69126, 988, 666.67, -138888.91, 2048, 0, 2762, 482.00
69129, 988, 250.00, -277777.78, 2048, 0, 3596, 475.00
69132, 988, 0.00, -250000.02, 2048, 0, 4096, 451.00
69135, 995, 0.00, -159722.20, 2048, 0, 4096, 437.00
69138, 1009, 583.33, -55555.55, 2048, 0, 2929, 379.00
69141, 1025, 1750.00, 27777.78, 2048, 0, 596, 348.00
69144, 1046, 3083.33, 145833.34, 2048, 0, -2070, 0.00
69147, 1061, 4250.00, 256944.47, 2048, 0, -4404, 505.00
69153, 1079, 4333.33, 305555.56, 2048, 0, -4570, 482.00
69156, 1083, 3750.00, 211805.58, 2048, 0, -3404, 484.00
69159, 1082, 2333.33, 52083.31, 2048, 0, -570, 469.00
69162, 1082, 1000.00, -163194.45, 2048, 0, 2096, 103.00
69165, 1082, 250.00, -277777.78, 2048, 0, 3596, 482.00
69168, 1082, -83.33, -291666.66, 2048, 0, 4262, 472.00
69171, 1082, 0.00, -201388.89, 2048, 0, 4096, 466.00
69174, 1082, 0.00, -83333.34, 2048, 0, 4096, 451.00
69177, 1084, 0.00, -20833.33, 2048, 0, 4096, 384.00
69180, 1098, 166.67, 6944.44, 2048, 0, 3762, 369.00
69183, 1110, 1333.33, 13888.89, 2048, 0, 1429, 324.00
69186, 1135, 2333.33, 111111.11, 2048, 0, -570, 0.00
69189, 1153, 4250.00, 194444.44, 2048, 0, -4404, 504.00
69192, 1161, 4583.33, 340277.81, 2048, 0, -5070, 490.00
69195, 1169, 4250.00, 270833.31, 2048, 0, -4404, 493.00
69198, 1171, 2833.33, 159722.23, 2048, 0, -1570, 481.00
69201, 1172, 1500.00, -118055.54, 2048, 0, 1096, 0.00
69204, 1172, 916.67, -256944.41, 2048, 0, 2262, 473.00
69207, 1172, 250.00, -277777.75, 2048, 0, 3596, 470.00
69213, 1186, 83.33, -215277.80, 2048, 0, 3929, 410.00
69216, 1200, 583.33, -111111.12, 2048, 0, 2929, 366.00
69219, 1218, 1750.00, -20833.34, 2048, 0, 596, 327.00
69222, 1232, 3250.00, 131944.44, 2048, 0, -2404, 0.00
69228, 1263, 3833.33, 263888.88, 2048, 0, -3570, 485.00
69234, 1273, 3958.33, 246527.77, 2048, 0, -3820, 481.00
69240, 1273, 2875.00, 154513.88, 2048, 0, -1654, 434.00
69243, 1274, 1708.33, -15625.00, 2048, 0, 679, 387.00
69246, 1274, 500.00, -137152.77, 2048, 0, 3096, 477.00
69249, 1273, 83.33, -243055.53, 2048, 0, 3929, 477.00
69252, 1273, 0.00, -232638.88, 2048, 0, 4096, 467.00
69255, 1273, -83.33, -142361.09, 2048, 0, 4262, 464.00
69258, 1274, -83.33, -48611.11, 2048, 0, 4262, 398.00
69261, 1274, 83.33, -13888.89, 2048, 0, 3929, 400.00
69264, 1277, 83.33, 6944.44, 2048, 0, 3929, 326.00
69267, 1288, 333.33, 13888.89, 2048, 0, 3429, 312.00
69270, 1317, 1166.67, 34722.22, 2048, 0, 1762, 259.00
69273, 1334, 3583.33, 90277.78, 2048, 0, -3070, 0.00
69276, 1355, 4750.00, 291666.69, 2048, 0, -5404, 489.00
69279, 1369, 5583.33, 368055.56, 2048, 0, -7070, 492.00
69282, 1383, 4333.33, 368055.56, 2048, 0, -4570, 481.00
69285, 1387, 4083.33, 62499.97, 2048, 0, -4070, 480.00
69288, 1389, 2666.67, -55555.58, 2048, 0, -1237, 476.00
69291, 1389, 1666.67, -243055.58, 2048, 0, 762, 0.00
69294, 1389, 500.00, -222222.19, 2048, 0, 3096, 471.00
69300, 1389, 166.67, -298611.06, 2048, 0, 3762, 458.00
69303, 1391, 0.00, -194444.42, 2048, 0, 4096, 427.00
69306, 1404, 166.67, -125000.00, 2048, 0, 3762, 387.00
69309, 1415, 1250.00, -13888.89, 2048, 0, 1596, 347.00
69312, 1431, 2166.67, 90277.78, 2048, 0, -237, 0.00
69315, 1449, 3333.33, 180555.56, 2048, 0, -2570, 484.00
69321, 1468, 3750.00, 263888.91, 2048, 0, -3404, 481.00
69324, 1470, 3625.00, 190972.23, 2048, 0, -3154, 467.00
69330, 1470, 2458.33, 104166.68, 2048, 0, -820, 445.00
69333, 1470, 958.33, -41666.66, 2048, 0, 2179, 1.00
69336, 1470, 166.67, -184027.77, 2048, 0, 3762, 477.00
69339, 1470, 0.00, -239583.34, 2048, 0, 4096, 471.00
69342, 1470, 0.00, -204861.13, 2048, 0, 4096, 468.00
69345, 1470, 0.00, -79861.12, 2048, 0, 4096, 454.00
69348, 1470, 0.00, -13888.89, 2048, 0, 4096, 432.00
69354, 1471, 0.00, 0.00, 2048, 0, 4096, 360.00
69357, 1479, 41.67, 0.00, 2048, 0, 4012, 312.00
69360, 1499, 708.33, 3472.22, 2048, 0, 2679, 283.00
69363, 1520, 2375.00, 59027.78, 2048, 0, -654, 0.00
69369, 1561, 4083.33, 197916.67, 2048, 0, -4070, 499.00
69372, 1570, 5125.00, 265625.00, 2048, 0, -6154, 477.00
69375, 1575, 4208.33, 296875.00, 2048, 0, -4320, 472.00
69378, 1555, 2875.00, 81597.25, 2048, 0, -1654, 463.00
69381, 1575, -500.00, -100694.41, 2048, 0, 5096, 1.00
69384, 1575, 416.67, -468750.00, 2048, 0, 3262, 455.00
69387, 1575, 0.00, -315972.25, 2048, 0, 4096, 464.00
69390, 1575, 1666.67, -239583.38, 2048, 0, 762, 457.00
69393, 1576, 0.00, 180555.56, 2048, 0, 4096, 429.00
69396, 1576, 83.33, -34722.22, 2048, 0, 3929, 387.00
69399, 1600, 83.33, 6944.44, 2048, 0, 3929, 348.00
69402, 1617, 2083.33, -131944.45, 2048, 0, -70, 0.00
69405, 1637, 3416.67, 173611.09, 2048, 0, -2737, 423.00
69408, 1649, 5083.33, 277777.75, 2048, 0, -6070, 377.00
69411, 1657, 4083.33, 416666.63, 2048, 0, -4070, 283.00
69417, 1666, 3333.33, 166666.66, 2048, 0, -2570, 207.00
69420, 1668, 2041.67, 24305.56, 2048, 0, 12, 241.00
69426, 1669, 1208.33, -222222.19, 2048, 0, 1679, 29.00
69429, 1669, 583.33, -173611.09, 2048, 0, 2929, 19.00
69432, 1669, 208.33, -194444.42, 2048, 0, 3679, 32.00
69435, 1670, 41.67, -118055.55, 2048, 0, 4012, 23.00
69438, 1670, 83.33, -97222.23, 2048, 0, 3929, 28.00
69441, 1671, 83.33, -41666.67, 2048, 0, 3929, 27.00
69444, 1671, 166.67, -10416.67, 2048, 0, 3762, 17.00
69447, 1671, 83.33, 10416.67, 2048, 0, 3929, 26.00
69450, 1672, 83.33, 0.00, 2048, 0, 3929, 17.00
69453, 1672, 83.33, 0.00, 2048, 0, 3929, 33.00
69456, 1672, 83.33, -6944.44, 2048, 0, 3929, 24.00
69459, 1672, 83.33, 0.00, 2048, 0, 3929, 40.00
69462, 1672, 0.00, 0.00, 2048, 0, 4096, 29.00
69465, 1673, 0.00, -6944.44, 2048, 0, 4096, 39.00
69468, 1673, 83.33, -6944.44, 2048, 0, 3929, 31.00
69471, 1673, 83.33, 0.00, 2048, 0, 3929, 24.00
69474, 1673, 83.33, 6944.44, 2048, 0, 3929, 34.00
69477, 1673, 0.00, 6944.44, 2048, 0, 4096, 26.00
69480, 1673, 0.00, -6944.44, 2048, 0, 4096, 37.00
69483, 1673, 0.00, -6944.44, 2048, 0, 4096, 29.00
69486, 1673, 0.00, -6944.44, 2048, 0, 4096, 40.00
69489, 1673, 0.00, 0.00, 2048, 0, 4096, 30.00
69492, 1674, 0.00, 0.00, 2048, 0, 4096, 47.00
69495, 1674, 83.33, 0.00, 2048, 0, 3929, 33.00
69498, 1674, 83.33, 6944.44, 2048, 0, 3929, 24.00
69501, 1674, 83.33, 6944.44, 2048, 0, 3929, 34.00
69504, 1674, 0.00, 6944.44, 2048, 0, 4096, 26.00
69507, 1674, 0.00, -6944.44, 2048, 0, 4096, 37.00
69510, 1674, 0.00, -6944.44, 2048, 0, 4096, 29.00
69513, 1674, 0.00, -6944.44, 2048, 0, 4096, 42.00
69516, 1674, 0.00, 0.00, 2048, 0, 4096, 30.00
69519, 1674, 0.00, 0.00, 2048, 0, 4096, 48.00
69522, 1674, 0.00, 0.00, 2048, 0, 4096, 33.00
69525, 1674, 0.00, 0.00, 2048, 0, 4096, 26.00
69528, 1674, 0.00, 0.00, 2048, 0, 4096, 34.00
69531, 1674, 0.00, 0.00, 2048, 0, 4096, 25.00
69534, 1674, 0.00, 0.00, 2048, 0, 4096, 36.00
69537, 1674, 0.00, 0.00, 2048, 0, 4096, 28.00
69540, 1674, 0.00, 0.00, 2048, 0, 4096, 39.00
69543, 1674, 0.00, 0.00, 2048, 0, 4096, 32.00
69546, 1674, 0.00, 0.00, 2048, 0, 4096, 45.00
69549, 1674, 0.00, 0.00, 2048, 0, 4096, 30.00
69552, 1674, 0.00, 0.00, 2048, 0, 4096, 31.00
69555, 1674, 0.00, 0.00, 2048, 0, 4096, 33.00
69558, 1674, 0.00, 0.00, 2048, 0, 4096, 26.00
69561, 1674, 0.00, 0.00, 2048, 0, 4096, 36.00
69564, 1674, 0.00, 0.00, 2048, 0, 4096, 28.00
69567, 1674, 0.00, 0.00, 2048, 0, 4096, 38.00
69570, 1674, 0.00, 0.00, 2048, 0, 4096, 29.00
69573, 1674, 0.00, 0.00, 2048, 0, 4096, 43.00
69576, 1674, 0.00, 0.00, 2048, 0, 4096, 31.00
69579, 1674, 0.00, 0.00, 2048, 0, 4096, 38.00
69582, 1674, 0.00, 0.00, 2048, 0, 4096, 32.00
69585, 1674, 0.00, 0.00, 2048, 0, 4096, 25.00
69588, 1674, 0.00, 0.00, 2048, 0, 4096, 36.00
69591, 1674, 0.00, 0.00, 2048, 0, 4096, 27.00
69594, 1674, 0.00, 0.00, 2048, 0, 4096, 37.00
69597, 1674, 0.00, 0.00, 2048, 0, 4096, 28.00
69600, 1674, 0.00, 0.00, 2048, 0, 4096, 43.00
69603, 1674, 0.00, 0.00, 2048, 0, 4096, 30.00
69606, 1674, 0.00, 0.00, 2048, 0, 4096, 46.00
69609, 1674, 0.00, 0.00, 2048, 0, 4096, 33.00
69612, 1674, 0.00, 0.00, 2048, 0, 4096, 25.00
69615, 1674, 0.00, 0.00, 2048, 0, 4096, 36.00
69618, 1674, 0.00, 0.00, 2048, 0, 4096, 27.00
69621, 1674, 0.00, 0.00, 2048, 0, 4096, 38.00
69624, 1674, 0.00, 0.00, 2048, 0, 4096, 28.00
69627, 1674, 0.00, 0.00, 2048, 0, 4096, 41.00
69630, 1674, 0.00, 0.00, 2048, 0, 4096, 30.00
69633, 1674, 0.00, 0.00, 2048, 0, 4096, 49.00
69636, 1674, 0.00, 0.00, 2048, 0, 4096, 32.00
69639, 1674, 0.00, 0.00, 2048, 0, 4096, 26.00
69642, 1674, 0.00, 0.00, 2048, 0, 4096, 35.00
69645, 1674, 0.00, 0.00, 2048, 0, 4096, 26.00
69648, 1674, 0.00, 0.00, 2048, 0, 4096, 37.00
69651, 1674, 0.00, 0.00, 2048, 0, 4096, 27.00
69654, 1674, 0.00, 0.00, 2048, 0, 4096, 40.00
69657, 1674, 0.00, 0.00, 2048, 0, 4096, 31.00
69660, 1674, 0.00, 0.00, 2048, 0, 4096, 48.00
69663, 1674, 0.00, 0.00, 2048, 0, 4096, 33.00
69666, 1674, 0.00, 0.00, 2048, 0, 4096, 25.00
69669, 1674, 0.00, 0.00, 2048, 0, 4096, 34.00
69672, 1674, 0.00, 0.00, 2048, 0, 4096, 26.00
69675, 1674, 0.00, 0.00, 2048, 0, 4096, 36.00
69678, 1674, 0.00, 0.00, 2048, 0, 4096, 27.00
69681, 1674, 0.00, 0.00, 2048, 0, 4096, 40.00
69684, 1674, 0.00, 0.00, 2048, 0, 4096, 29.00
69687, 1674, 0.00, 0.00, 2048, 0, 4096, 45.00
69690, 1674, 0.00, 0.00, 2048, 0, 4096, 31.00
69693, 1674, 0.00, 0.00, 2048, 0, 4096, 31.00
69696, 1674, 0.00, 0.00, 2048, 0, 4096, 32.00
69699, 1674, 0.00, 0.00, 2048, 0, 4096, 26.00
69702, 1674, 0.00, 0.00, 2048, 0, 4096, 37.00
69705, 1674, 0.00, 0.00, 2048, 0, 4096, 28.00
69708, 1674, 0.00, 0.00, 2048, 0, 4096, 39.00
69711, 1674, 0.00, 0.00, 2048, 0, 4096, 28.00
69714, 1674, 0.00, 0.00, 2048, 0, 4096, 43.00
69717, 1674, 0.00, 0.00, 2048, 0, 4096, 31.00
69720, 1674, 0.00, 0.00, 2048, 0, 4096, 42.00
69723, 1674, 0.00, 0.00, 2048, 0, 4096, 33.00
69726, 1674, 0.00, 0.00, 2048, 0, 4096, 27.00
69729, 1674, 0.00, 0.00, 2048, 0, 4096, 36.00
69732, 1674, 0.00, 0.00, 2048, 0, 4096, 28.00
69735, 1674, 0.00, 0.00, 2048, 0, 4096, 39.00
69738, 1674, 0.00, 0.00, 2048, 0, 4096, 29.00
69741, 1674, 0.00, 0.00, 2048, 0, 4096, 43.00
69744, 1674, 0.00, 0.00, 2048, 0, 4096, 32.00
69747, 1674, 0.00, 0.00, 2048, 0, 4096, 46.00
69750, 1674, 0.00, 0.00, 2048, 0, 4096, 34.00
69753, 1674, 0.00, 0.00, 2048, 0, 4096, 26.00
69756, 1674, 0.00, 0.00, 2048, 0, 4096, 36.00
69759, 1674, 0.00, 0.00, 2048, 0, 4096, 29.00
69762, 1674, 0.00, 0.00, 2048, 0, 4096, 39.00
69765, 1674, 0.00, 0.00, 2048, 0, 4096, 29.00
69768, 1674, 0.00, 0.00, 2048, 0, 4096, 43.00
69771, 1674, 0.00, 0.00, 2048, 0, 4096, 31.00
69774, 1674, 0.00, 0.00, 2048, 0, 4096, 50.00
69777, 1674, 0.00, 0.00, 2048, 0, 4096, 34.00
69780, 1674, 0.00, 0.00, 2048, 0, 4096, 26.00
69783, 1674, 0.00, 0.00, 2048, 0, 4096, 35.00
69786, 1674, 0.00, 0.00, 2048, 0, 4096, 28.00
69789, 1674, 0.00, 0.00, 2048, 0, 4096, 39.00
69792, 1674, 0.00, 0.00, 2048, 0, 4096, 30.00
69795, 1674, 0.00, 0.00, 2048, 0, 4096, 41.00
69798, 1674, 0.00, 0.00, 2048, 0, 4096, 31.00
69801, 1674, 0.00, 0.00, 2048, 0, 4096, 49.00
69804, 1674, 0.00, 0.00, 2048, 0, 4096, 33.00
